frame_id,obj_id,obj_type,obj_confidence,BB_x1,BB_y1,BB_x2,BB_y2,far_BB_x1,far_BB_x2,far_BB_x3,far_BB_x4,far_BB_y1,far_BB_y2,far_BB_y3,far_BB_y4,near_BB_x1,near_BB_x2,near_BB_x3,near_BB_x4,near_BB_y1,near_BB_y2,near_BB_y3,near_BB_y4,long_dist,lat_dist,dist_validity,rel_long_vel,rel_lat_vel,lane_assignment,lane_change,motion_status,motion_category,motion_orientation,cipv_id,cipv_tracked,cipv_lost,cinvl_id,cinvl_tracked,cinvr_id,cinvr_tracked,heading_angle,tracking_age,ttc,opi_headingAngle_status,cpp_ego_lane_confidence,cpp_ego_lane_view_range,cpp_ego_lane_coefficient_0,cpp_ego_lane_coefficient_1,cpp_ego_lane_coefficient_2,cpp_ego_lane_coefficient_3
2,1,7,0.99991,911.03,568.096,1093.22,734.789,929.865,1074.87,1074.76,929.365,584.595,584.751,718.096,716.684,911.718,1093.22,1093.16,911.03,568.096,568.096,734.789,733.22,20.655,-0.472682,2,0,0,0,0,1,0,0,-100,0,1,-100,0,-100,0,-0.0231753,3,0,1,0,0,0,0,0,0
2,2,7,0.99991,1094.95,603.955,1156.24,650.79,1120.56,1156.21,1156.24,1120.56,612.366,611.77,646.794,646.802,1094.96,1143.03,1143.05,1094.95,604.765,603.955,650.789,650.79,74.6055,-6.3365,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
2,3,7,0.99991,1153.12,605,1191.19,630.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.067,-12.943,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
2,4,10,0.99971,1194.75,592.733,1235.46,635.578,1210.16,1235.38,1235.46,1210.23,598.485,597.968,633.584,634.102,1194.75,1224.54,1224.63,1194.82,593.136,592.733,635.269,635.578,155.454,-20.4566,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
2,5,7,0.977008,122.7,566.108,280.589,670.465,219.828,280.589,279.192,218.364,577.666,576.072,657.109,656.765,124.79,200.189,198.213,122.7,567.753,566.108,670.465,669.631,37.0052,13.9043,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
3,1,7,0.99991,911.472,568.727,1093.74,734.914,930.045,1075.55,1075.44,929.548,585.466,585.28,718.303,716.698,912.153,1093.74,1093.67,911.472,569.135,568.727,734.914,733.086,20.5516,-0.481858,2,0,0,0,0,1,0,9,-100,0,1,-100,0,-100,0,-0.0228854,4,0,1,0,0,0,0,0,0
3,2,7,0.99991,1095.22,603.941,1156.76,650.491,1120.96,1156.72,1156.76,1120.96,612.22,611.68,646.509,646.517,1095.24,1143.39,1143.42,1095.22,604.676,603.941,650.489,650.491,74.4206,-6.30472,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,-0.121844,0,0,1,0,0,0,0,0,0
3,3,7,0.99981,1154.21,604.773,1192.02,629.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.387,-13.0079,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
3,4,10,0.999709,1194.92,592.159,1235.53,635.59,1209.77,1235.44,1235.53,1209.84,597.751,597.352,633.404,633.948,1194.92,1224.93,1225.03,1194.99,592.533,592.159,635.178,635.59,155.686,-20.4582,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
3,5,7,0.970608,110.414,565.567,276.628,672.751,215.85,276.628,275.19,214.348,577.931,576.17,659.148,658.687,112.584,188.451,186.396,110.414,567.258,565.567,672.751,671.695,36.6171,13.9846,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
4,1,7,0.99991,912.432,568.678,1094.48,734.451,930.924,1076.27,1076.17,930.432,585.533,585.216,717.869,716.187,913.108,1094.48,1094.41,912.432,569.242,568.678,734.451,732.521,20.4336,-0.488227,2,0,0,0,0,1,1,9,-100,0,1,-100,0,-100,0,-0.0226507,5,0,1,0,0,0,0,0,0
4,2,7,0.99991,1096.38,603.502,1158.13,649.919,1122.31,1158.09,1158.13,1122.31,611.791,611.274,645.769,645.905,1096.4,1144.75,1144.78,1096.38,604.206,603.502,649.83,649.919,74.18,-6.2963,2,0,0,0,0,1,0,0,-100,0,1,-100,0,-100,0,-0.121646,1,0,1,0,0,0,0,0,0
4,3,7,0.99981,1155.57,604.459,1193.43,629.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.817,-13.1054,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
4,4,10,0.99981,1195.78,590.981,1236.55,635.15,1210.43,1236.46,1236.55,1210.5,596.562,596.216,632.911,633.613,1195.78,1225.75,1225.85,1195.86,591.422,590.981,634.524,635.15,155.961,-20.5046,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
4,5,7,0.952509,76.5027,564.79,270.193,673.932,205.159,270.193,268.712,203.615,577.773,575.645,660.461,659.792,78.7748,159.199,157.039,76.5027,566.777,564.79,673.932,672.493,36.1416,14.125,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
5,1,7,0.99991,913.647,568.45,1095.99,733.849,932.178,1077.66,1077.56,931.691,585.337,584.968,717.308,715.596,914.316,1095.99,1095.94,913.647,569.077,568.45,733.849,731.878,20.3141,-0.496825,2,0,0,0,0,1,1,9,-100,0,1,-100,0,-100,0,-0.0224819,6,0,1,0,0,0,0,0,0
5,2,7,0.99991,1098.42,602.683,1159.83,649.423,1123.76,1159.79,1159.83,1123.77,610.94,610.434,645.079,645.396,1098.44,1146.96,1146.99,1098.42,603.37,602.683,649.212,649.423,73.92,-6.31811,2,0,0,0,0,1,0,0,-100,0,1,-100,0,-100,0,-0.121556,2,0,1,0,0,0,0,0,0
5,3,7,0.99991,1157.16,603.906,1195.49,628.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.326,-13.243,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
5,4,10,0.99991,1197.08,589.76,1238.1,634.543,1211.95,1238,1238.1,1212.03,595.768,595.31,632.096,633.025,1197.08,1227.05,1227.15,1197.16,590.322,589.76,633.63,634.543,156.259,-20.5979,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
5,5,7,0.99331,38.1141,563.247,214.663,672.429,159.584,214.663,213.075,157.955,576.284,574.042,659.349,658.61,40.4677,108.882,106.605,38.1141,565.324,563.247,672.429,670.868,35.6614,14.4421,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
6,1,7,0.99991,915.07,567.677,1097.75,732.726,933.555,1079.38,1079.28,933.072,584.236,584.21,716.219,714.455,915.735,1097.75,1097.7,915.07,567.925,567.677,732.726,730.74,20.1962,-0.507627,2,0,0,0,0,1,1,9,-100,0,1,-100,0,-100,0,-0.0223909,7,0,1,0,0,0,0,0,0
6,2,7,0.99991,1100.4,601.705,1161.8,648.567,1125.82,1161.77,1161.8,1125.83,609.954,609.457,643.983,644.393,1100.42,1149.21,1149.25,1100.4,602.382,601.705,648.293,648.567,73.6051,-6.35293,2,0,0,0,0,1,0,9,-100,0,1,-100,0,-100,0,-0.121618,3,0,1,0,0,0,0,0,0
6,3,7,0.99981,1159.29,603.222,1197.76,627.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.891,-13.4154,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
6,4,10,0.99981,1199.14,588.367,1239.61,633.28,1214.11,1239.51,1239.61,1214.19,594.784,594.125,630.913,631.81,1199.14,1228.44,1228.54,1199.22,589.162,588.367,632.396,633.28,156.627,-20.7411,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
6,5,7,0.977009,9.42133,560.964,214.08,671.35,159.194,214.08,212.495,157.578,575.55,572.787,657.851,657.243,11.8556,81.7979,79.4329,9.42133,563.527,560.964,671.35,669.802,35.5514,14.4656,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
7,1,7,0.99991,916.464,566.9,1098.84,731.304,934.898,1080.48,1080.39,934.418,583.118,583.225,715.051,713.287,917.122,1098.84,1098.79,916.464,566.999,566.9,731.304,729.334,20.0908,-0.518551,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0223694,8,0,1,0,0,0,0,0,0
7,2,7,0.99991,1102.63,600.876,1164.11,647.802,1128.19,1164.08,1164.11,1128.2,609.313,608.823,643.254,643.586,1102.64,1151.75,1151.78,1102.63,601.549,600.876,647.579,647.802,73.306,-6.404,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.121737,4,0,1,0,0,0,0,0,0
7,3,7,0.99991,1161.59,602.305,1200.28,626.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.474,-13.6142,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
7,4,10,0.999809,1201.62,587.437,1240.97,632.271,1216.58,1240.87,1240.97,1216.66,593.753,593.161,629.831,630.541,1201.62,1230.03,1230.14,1201.7,588.153,587.437,631.587,632.271,157.021,-20.9234,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
7,5,7,0.851908,0,557.981,218.589,671.84,170.407,218.589,216.967,168.768,574.321,570.807,658.256,658.175,0.25769,62.2771,59.7909,0,561.308,557.981,671.84,670.694,35.2264,14.5047,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
8,1,7,0.99991,918.572,566.202,1099.74,730.443,936.689,1081.64,1081.56,936.216,582.505,582.668,714.066,712.276,919.222,1099.74,1099.69,918.572,566.242,566.202,730.443,728.452,20.0065,-0.531037,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0224104,9,0,1,0,0,0,0,0,0
8,2,7,0.99991,1105.37,600.548,1167.02,647.058,1131.33,1166.98,1167.02,1131.34,608.934,608.455,642.604,642.896,1105.38,1154.33,1154.37,1105.37,601.211,600.548,646.86,647.058,73.0719,-6.47339,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.121973,5,0,1,0,0,0,0,0,0
8,3,7,0.99981,1164.24,601.483,1202.76,625.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.034,-13.8282,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
8,4,10,0.99971,1203.93,586.64,1242.79,631.645,1219.1,1242.69,1242.79,1219.18,592.943,592.377,629.154,629.781,1203.93,1231.81,1231.92,1204.01,587.325,586.64,631.138,631.645,157.435,-21.1297,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
9,1,7,0.99991,920.404,566.289,1100.87,730.152,938.687,1082.57,1082.48,938.219,582.434,582.617,713.897,712.114,921.047,1100.87,1100.83,920.404,566.305,566.289,730.152,728.172,19.9394,-0.544405,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0225046,10,0,1,0,0,0,0,0,0
9,2,7,0.99991,1108.73,600.401,1169.97,647.205,1134.25,1169.93,1169.97,1134.26,608.947,608.464,642.656,643.189,1108.73,1157.46,1157.5,1108.73,601.074,600.401,646.771,647.205,72.8907,-6.56482,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.122285,6,0,1,0,0,0,0,0,0
9,3,7,0.99961,1166.81,601.11,1205.47,626.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.495,-14.0439,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
9,4,10,0.99971,1205.98,586.884,1245.08,631.8,1221.37,1244.98,1245.08,1221.45,592.885,592.469,629.25,629.836,1205.98,1233.97,1234.08,1206.06,587.389,586.884,631.382,631.8,157.865,-21.3527,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
10,1,7,0.99991,921.821,567.286,1103.38,730.27,940.401,1084.73,1084.65,939.94,583.236,583.428,714.156,712.38,922.456,1103.38,1103.34,921.821,567.291,567.286,730.27,728.298,19.6871,-0.555239,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0226477,11,0,1,0,0,0,0,0,0
10,2,7,0.99991,1112.01,601.161,1172.55,647.724,1136.72,1172.51,1172.55,1136.74,609.397,609.037,643.139,643.783,1112.01,1160.38,1160.42,1112.01,601.663,601.161,647.181,647.724,72.6607,-6.65448,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.122648,7,0,1,0,0,0,0,0,0
10,3,7,0.99961,1169.52,601.189,1207.67,627.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.68,-14.2507,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
10,4,10,0.99971,1208,587.628,1247.78,632.596,1223.28,1247.68,1247.78,1223.36,593.33,592.985,630.131,630.709,1208,1236.68,1236.79,1208.09,588.049,587.628,632.219,632.596,157.788,-21.4938,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
11,1,7,0.99991,923.697,568.707,1104.86,731.352,941.935,1086.53,1086.45,941.482,585.158,584.991,715.029,713.268,924.323,1104.86,1104.83,923.697,569.111,568.707,731.352,729.352,19.5598,-0.569055,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0228324,12,9.59867,1,0,0,0,0,0,0
11,2,7,0.99991,1115.35,602.361,1174.88,648.58,1139.22,1174.84,1174.88,1139.24,610.252,610.077,644.126,644.704,1115.35,1163.42,1163.47,1115.36,602.608,602.361,648.068,648.58,72.7548,-6.78419,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.123035,8,0,1,0,0,0,0,0,0
11,3,7,0.99961,1172,602.218,1209.94,628.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.875,-14.4326,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
11,4,10,0.99961,1210.38,588.804,1250.46,633.777,1225.23,1250.35,1250.46,1225.31,593.999,593.83,631.507,631.94,1210.38,1239.63,1239.75,1210.47,589.007,588.804,633.51,633.777,162.456,-22.3021,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
12,1,7,0.99991,925.892,570.675,1106.67,732.652,943.832,1088.58,1088.52,943.386,587.379,586.716,716.485,714.794,926.506,1106.67,1106.65,925.892,571.628,570.675,732.652,730.669,19.4924,-0.586121,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0230466,13,-32.728,1,0,0,0,0,0,0
12,2,7,0.99991,1117.96,603.792,1177.14,649.408,1142.07,1177.09,1177.14,1142.09,611.954,611.741,645.007,645.417,1117.96,1166.09,1166.13,1117.97,604.086,603.792,649.066,649.408,72.7956,-6.90327,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.123403,9,0,1,0,0,0,0,0,0
12,3,7,0.99951,1174.59,603.368,1212.91,629.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.903,-14.6073,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
12,4,10,0.99951,1212.47,589.195,1253.32,635.177,1227.6,1253.21,1253.32,1227.69,594.706,594.479,632.965,633.338,1212.47,1242.41,1242.53,1212.56,589.467,589.195,634.952,635.177,163.844,-22.7293,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
13,1,7,0.99991,928.418,571.577,1108.21,734.274,946.423,1090.01,1089.95,945.984,589.006,587.774,717.898,716.257,929.024,1108.21,1108.19,928.418,573.162,571.577,734.274,732.274,19.4672,-0.605535,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0232826,14,-32.728,1,0,0,0,0,0,0
13,2,7,0.99991,1120.17,604.836,1179.27,650.362,1144.12,1179.23,1179.27,1144.14,613.169,612.943,645.769,646.219,1120.17,1168.72,1168.77,1120.18,605.152,604.836,649.943,650.362,72.852,-7.01584,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.123732,10,0,1,0,0,0,0,0,0
13,3,7,0.99901,1176.64,604.521,1215.28,630.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.825,-14.7594,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
13,4,10,0.99971,1214.35,589.493,1255.4,636.216,1229.48,1255.29,1255.4,1229.57,594.669,594.571,634.054,634.239,1214.35,1244.5,1244.62,1214.45,589.709,589.493,636.106,636.216,163.168,-22.8714,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
13,6,10,0.99591,587,556,727,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5195,9.70818,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
14,1,7,0.99991,931.321,570.684,1109.85,733.986,949.029,1091.87,1091.82,948.597,588.501,587.041,717.487,715.86,931.918,1109.85,1109.84,931.321,572.525,570.684,733.986,731.973,19.4744,-0.627536,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.023535,15,-26.8573,1,0,0,0,0,0,0
14,2,7,0.99991,1122.72,605.534,1181.59,651.373,1146.59,1181.55,1181.59,1146.61,614.04,613.689,646.354,646.939,1122.72,1171.1,1171.16,1122.73,606.023,605.534,650.831,651.373,72.8826,-7.12138,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.124027,11,0,1,0,0,0,0,0,0
14,3,7,0.99971,1179.14,605.303,1217.13,631.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.684,-14.8928,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
14,4,10,0.99971,1216.43,590.073,1257.34,637.07,1231.78,1257.23,1257.34,1231.88,595.412,595.233,634.965,635.055,1216.43,1246.45,1246.58,1216.52,590.346,590.073,637.017,637.07,161.555,-22.8674,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
14,6,10,0.99471,567.85,554.053,711.575,663,662.343,711.575,710.853,661.563,567.61,566.021,653,651.408,569.031,629.442,628.353,567.85,556.047,554.053,663,661,62.5303,10.4183,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
15,1,7,0.99991,933.341,570.162,1111.7,734.163,951.266,1093.43,1093.38,950.837,587.853,586.661,717.545,715.881,933.935,1111.7,1111.69,933.341,571.707,570.162,734.163,732.142,19.496,-0.649341,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0237971,16,-23.478,1,0,0,0,0,0,0
15,2,7,0.99991,1124.88,606.418,1183.49,652.446,1148.73,1183.44,1183.49,1148.75,614.489,614.192,647.231,647.763,1124.88,1172.76,1172.82,1124.89,606.828,606.418,651.93,652.446,72.8825,-7.21116,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.124312,12,0,1,0,0,0,0,0,0
15,3,7,0.99921,1181.57,606.043,1218.88,632.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.508,-15.0115,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
15,4,10,0.999709,1218.43,591.631,1259.07,637.664,1234.02,1258.95,1259.07,1234.11,596.688,596.615,635.772,635.813,1218.43,1247.9,1248.03,1218.53,591.758,591.631,637.64,637.664,159.562,-22.7792,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
15,6,10,0.99471,555.784,554.56,702.284,664.927,652.401,702.284,701.541,651.598,568.09,566.527,654.033,652.46,557.011,619.811,618.685,555.784,556.344,554.56,664.927,663.131,61.6184,10.4386,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
16,1,7,0.99991,935.072,571.119,1112.85,735.331,952.662,1094.86,1094.81,952.232,587.777,587.429,718.875,717.135,935.665,1112.85,1112.85,935.072,571.722,571.119,735.331,733.332,19.5222,-0.669002,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0238337,17,-21.5653,1,0,0,0,0,0,0
16,2,7,0.99991,1127.41,607.31,1185.21,653.356,1151.14,1185.16,1185.21,1151.17,615.158,614.775,648.21,648.602,1127.41,1174.16,1174.22,1127.42,607.758,607.31,653.012,653.356,72.9474,-7.30073,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.124603,13,0,1,0,0,0,0,0,0
16,3,7,0.99971,1183.33,606.933,1220.41,632.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.323,-15.1124,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
16,4,10,0.999909,1220.35,593.115,1260.75,638.483,1236.59,1260.64,1260.75,1236.68,599.055,598.736,636.505,636.663,1220.35,1249.3,1249.43,1220.45,593.346,593.115,638.298,638.483,157.494,-22.6588,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
16,6,10,0.99751,538.747,552.374,700.493,668.389,645.776,700.493,699.708,644.919,567.025,565.535,657.561,655.719,540.077,607.698,606.486,538.747,553.868,552.374,668.389,666.153,60.3538,10.4716,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
17,1,7,0.99991,936.527,573.889,1114.09,737.515,954.161,1096,1095.96,953.734,589.696,590.042,721.294,719.498,937.116,1114.08,1114.09,936.527,573.889,574.06,737.515,735.54,19.544,-0.686605,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0239443,18,-20.5127,1,0,0,0,0,0,0
17,2,7,0.99991,1129.27,608.246,1186.41,654.025,1152.9,1186.36,1186.41,1152.92,615.971,615.655,649.174,649.377,1129.27,1175.16,1175.22,1129.28,608.556,608.246,653.852,654.025,73.1096,-7.38739,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.124898,14,0,1,0,0,0,0,0,0
17,3,7,0.99951,1185,607.907,1222.07,633.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.151,-15.2053,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
17,4,10,0.99981,1221.65,594.665,1261.67,639.215,1237.74,1261.56,1261.67,1237.84,600.481,600.207,637.212,637.561,1221.65,1250.19,1250.31,1221.75,594.854,594.665,638.876,639.215,155.487,-22.5076,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
17,6,10,0.92411,516.481,550.568,677.092,670.037,625.498,677.092,676.225,624.564,564.491,562.909,659.131,657.238,517.909,581.257,579.943,516.481,551.795,550.568,670.037,667.804,59.1374,10.6874,2,0,0,0,0,0,0,0,1,0,0,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
18,1,7,0.99991,938.161,576.069,1115.4,738.983,955.878,1097.19,1097.14,955.458,591.83,592.447,722.788,720.96,938.742,1115.39,1115.4,938.161,576.069,576.538,738.983,737.005,19.5592,-0.703424,2,0,0,0,0,1,1,9,1,0,0,-100,0,-100,0,-0.0241285,19,-18.0317,1,0,0,0,0,0,0
