SV_CAN_VER,1
Time,CAM_FC,CAM_SR,CAM_SL,CAM_SVM_F,CAM_SVM_R,CAM_SVM_L,CAM_SVM_B,Lh_Neighbor_LaneMark_Model_A_C2,Lh_Neighbor_LaneMark_Model_B_C1,Lh_Neighbor_LaneMark_Model_dA_C3,Lh_Neighbor_LaneMark_Pos_C0,Rh_Neighbor_LaneMark_Model_A_C2,Rh_Neighbor_LaneMark_Model_B_C1,Rh_Neighbor_LaneMark_Model_dA_C3,Rh_Neighbor_LaneMark_Pos_C0,LaneMarkModelA_C2_Lh_ME,LaneMarkPosition_C0_Lh_ME,LaneMarkHeadingAngle_C1_Lh_ME,LaneMarkModelDerivA_C3_Lh_ME,LaneMarkModelA_C2_Rh_ME,LaneMarkPosition_C0_Rh_ME,LaneMarkHeadingAngle_C1_Rh_ME,LaneMarkModelDerivA_C3_Rh_ME,Lh_View_End_Longitudinal_Dist,Rh_View_End_Longitudinal_Dist,Lh_View_Start_Longitudinal_Dist,Rh_View_Start_Longitudinal_Dist,LaneMark_Confidence_Ln_ME,LaneMark_Confidence_Rn_ME,Lh_Neightbor_Avail,Quality_Lh_ME,LaneMark_Confidence_Lh_ME,Quality_Rh_ME,LaneMark_Confidence_Rh_ME,Lh_Neightbor_Type,Rh_Neightbor_Type,Classification_Lh_ME,Classification_Rh_ME,Marker_Width_Lh_ME,Marker_Width_Rh_ME,Lane_Track_ID_Rh_ME,Lane_Track_ID_Lh_ME,Lh_Guardrail,Rh_Guardrail
12.049108,,,360.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.066317,,360.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.067518,360.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.070464,,,,,,,,0.000079,0.012306,-0.000004,-4.990000,0.000026,0.012306,-0.000008,4.530000,0.000153,-1.450000,0.013283,-0.000005,0.000089,1.960000,0.014260,-0.000001,52.000000,60.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
12.082388,,,361.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.099612,,361.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.100216,,,,,,,,0.000071,0.011329,-0.000005,-4.990000,0.000012,0.012306,-0.000008,4.540000,0.000148,-1.430000,0.013283,-0.000004,0.000089,1.970000,0.013283,-0.000001,50.000000,60.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.100777,361.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.115740,,,362.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.130219,,,,,,,,0.000064,0.011329,-0.000005,-4.980000,0.000032,0.013283,-0.000005,4.540000,0.000140,-1.430000,0.013283,-0.000004,0.000087,1.980000,0.013283,-0.000001,50.000000,60.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.132981,,362.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.134111,362.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.149101,,,363.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.160196,,,,,,,,0.000056,0.011329,-0.000005,-4.980000,0.000025,0.013283,-0.000005,4.550000,0.000135,-1.420000,0.013283,-0.000004,0.000084,1.990000,0.012306,-0.000001,50.000000,60.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.166321,,363.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.167434,363.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.182461,,,364.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.190246,,,,,,,,0.000049,0.011329,-0.000005,-4.970000,0.000017,0.013283,-0.000005,4.550000,0.000130,-1.410000,0.013283,-0.000004,0.000082,1.990000,0.012306,-0.000001,50.000000,60.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.199595,,364.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.200773,364.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.215710,,,365.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.220232,,,,,,,,0.000040,0.011329,-0.000004,-4.950000,0.000009,0.013283,-0.000005,4.560000,0.000124,-1.400000,0.014260,-0.000003,0.000079,1.990000,0.010352,-0.000002,48.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.232951,,365.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.234146,365.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.249063,,,366.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.250266,,,,,,,,0.000033,0.010352,-0.000004,-4.950000,0.000018,0.011329,-0.000004,4.540000,0.000117,-1.390000,0.014260,-0.000004,0.000077,2.000000,0.010352,-0.000002,48.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.266300,,366.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.267430,366.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.280253,,,,,,,,0.000018,0.010352,-0.000004,-4.940000,0.000012,0.010352,-0.000004,4.550000,0.000115,-1.370000,0.012306,-0.000003,0.000073,2.010000,0.010352,-0.000001,48.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.282441,,,367.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.299622,,367.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.300784,367.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.310259,,,,,,,,0.000033,0.010352,-0.000002,-4.910000,-0.000000,0.010352,-0.000004,4.560000,0.000112,-1.360000,0.012306,-0.000002,0.000073,2.020000,0.010352,-0.000002,46.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.315768,,,368.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.332925,,368.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.334143,368.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.340251,,,,,,,,0.000030,0.010352,-0.000002,-4.910000,0.000025,0.009375,-0.000001,4.520000,0.000111,-1.350000,0.011329,-0.000002,0.000071,2.020000,0.010352,-0.000001,46.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.349130,,,369.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.366296,,369.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.367444,369.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.370260,,,,,,,,0.000026,0.009375,-0.000002,-4.900000,0.000024,0.009375,-0.000001,4.530000,0.000110,-1.340000,0.010352,-0.000002,0.000069,2.030000,0.010352,-0.000001,46.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.382417,,,370.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.399640,,370.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.400253,,,,,,,,0.000022,0.009375,-0.000002,-4.900000,0.000022,0.009375,-0.000001,4.530000,0.000108,-1.330000,0.010352,-0.000002,0.000067,2.030000,0.010352,-0.000001,46.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.400834,370.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.415816,,,371.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.430310,,,,,,,,0.000007,0.009375,-0.000003,-4.880000,0.000021,0.008398,-0.000001,4.540000,0.000098,-1.330000,0.010352,-0.000002,0.000065,2.040000,0.011329,-0.000001,43.000000,56.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.432976,,371.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.434122,371.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.449080,,,372.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.460287,,,,,,,,0.000001,0.009375,-0.000003,-4.870000,-0.000040,0.005467,-0.000009,4.540000,0.000098,-1.320000,0.009375,-0.000001,0.000063,2.040000,0.010352,-0.000001,43.000000,56.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.466359,,372.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.467451,372.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.482437,,,373.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.490274,,,,,,,,-0.000004,0.009375,-0.000003,-4.870000,-0.000054,0.005467,-0.000009,4.550000,0.000097,-1.310000,0.008398,-0.000001,0.000061,2.040000,0.010352,-0.000001,43.000000,56.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.499608,,373.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.500773,373.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.515751,,,374.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.520237,,,,,,,,-0.000008,0.009375,-0.000003,-4.860000,-0.000070,0.005467,-0.000009,4.550000,0.000096,-1.310000,0.008398,-0.000001,0.000058,2.050000,0.010352,-0.000001,43.000000,56.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.150000,0.000000,0.000000,0.000000,0.000000
12.532976,,374.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.534120,374.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.549060,,,375.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.550321,,,,,,,,0.000006,0.007421,-0.000001,-4.850000,-0.000084,0.004490,-0.000009,4.550000,0.000082,-1.330000,0.007421,-0.000002,0.000057,2.060000,0.011329,-0.000001,41.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.566334,,375.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.567502,375.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.580300,,,,,,,,0.000003,0.006444,-0.000001,-4.850000,-0.000052,0.007421,-0.000002,4.600000,0.000081,-1.330000,0.007421,-0.000002,0.000055,2.060000,0.011329,-0.000001,41.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.582434,,,376.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.599642,,376.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.600784,376.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.610279,,,,,,,,-0.000000,0.005467,-0.000001,-4.840000,-0.000056,0.007421,-0.000002,4.610000,0.000078,-1.330000,0.006444,-0.000001,0.000050,2.060000,0.010352,-0.000001,41.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.615758,,,377.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.632930,,377.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.634106,377.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.640286,,,,,,,,-0.000000,0.005467,-0.000001,-4.840000,-0.000063,0.006444,-0.000002,4.610000,0.000078,-1.330000,0.006444,-0.000001,0.000050,2.060000,0.010352,-0.000001,41.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.649137,,,378.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.666317,,378.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.667439,378.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.670356,,,,,,,,-0.000018,0.002536,-0.000004,-4.860000,-0.000063,0.006444,-0.000002,4.610000,0.000067,-1.320000,0.005467,-0.000001,0.000045,2.060000,0.009375,-0.000001,39.000000,55.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
12.682403,,,379.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.699668,,379.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.700329,,,,,,,,-0.000032,0.000582,-0.000004,-4.860000,-0.000058,0.005467,-0.000001,4.620000,0.000065,-1.320000,0.003513,-0.000001,0.000039,2.070000,0.008398,-0.000001,39.000000,55.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
12.700783,379.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.715746,,,380.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.730314,,,,,,,,-0.000038,-0.000395,-0.000004,-4.860000,-0.000063,0.003513,-0.000001,4.620000,0.000063,-1.310000,0.003513,-0.000001,0.000036,2.070000,0.007421,-0.000001,39.000000,55.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
12.732995,,380.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.734238,380.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.749116,,,381.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.760278,,,,,,,,-0.000000,-0.004303,-0.000001,-4.900000,-0.000065,0.002536,-0.000001,4.630000,0.000049,-1.310000,0.002536,-0.000002,0.000037,2.070000,0.006444,-0.000001,40.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.766342,,381.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.767444,381.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.782451,,,382.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.790332,,,,,,,,-0.000000,-0.005280,-0.000001,-4.900000,0.000006,-0.000395,0.000005,4.570000,0.000048,-1.320000,0.002536,-0.000001,0.000034,2.080000,0.005467,-0.000001,40.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.799619,,382.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.800788,382.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.815753,,,383.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.820312,,,,,,,,-0.000002,-0.005280,-0.000001,-4.910000,0.000013,-0.001372,0.000005,4.570000,0.000047,-1.310000,0.001559,-0.000001,0.000031,2.080000,0.004490,-0.000001,40.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.832953,,383.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.834114,383.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.849076,,,384.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.850332,,,,,,,,-0.000003,-0.006257,-0.000001,-4.910000,0.000021,-0.002349,0.000005,4.570000,0.000045,-1.310000,0.000582,-0.000001,0.000028,2.080000,0.003513,-0.000001,40.000000,58.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
12.866315,,384.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.867458,384.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.880341,,,,,,,,0.000007,-0.008211,0.000000,-4.920000,0.000030,-0.002349,0.000005,4.570000,0.000033,-1.300000,0.000582,-0.000001,0.000025,2.070000,0.003513,-0.000002,38.000000,56.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.160000,0.000000,0.000000,0.000000,0.000000
12.882440,,,385.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.899650,,385.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.900864,385.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.910377,,,,,,,,0.000007,-0.009188,0.000000,-4.930000,-0.000051,-0.005280,-0.000005,4.540000,0.000032,-1.300000,-0.000395,-0.000001,0.000022,2.080000,0.002536,-0.000002,38.000000,56.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.160000,0.000000,0.000000,0.000000,0.000000
12.915770,,,386.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.933021,,386.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.934127,386.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.940331,,,,,,,,0.000007,-0.010165,0.000000,-4.930000,-0.000059,-0.006257,-0.000005,4.530000,0.000030,-1.300000,-0.000395,-0.000001,0.000018,2.080000,0.001559,-0.000002,38.000000,56.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.160000,0.000000,0.000000,0.000000,0.000000
12.949112,,,387.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.966305,,387.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.967466,387.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.970336,,,,,,,,0.000008,-0.010165,0.000000,-4.940000,-0.000067,-0.006257,-0.000005,4.530000,0.000029,-1.300000,-0.000395,-0.000001,0.000015,2.080000,0.000582,-0.000002,38.000000,56.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.160000,0.000000,0.000000,0.000000,0.000000
12.982427,,,388.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.999641,,388.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.000325,,,,,,,,0.000015,-0.010165,0.000001,-4.930000,-0.000074,-0.007234,-0.000005,4.520000,0.000029,-1.300000,-0.001372,-0.000001,0.000011,2.080000,-0.000395,-0.000002,39.000000,55.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
13.000779,388.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.015753,,,389.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.030386,,,,,,,,0.000017,-0.011142,0.000001,-4.940000,-0.000107,-0.005280,-0.000006,4.530000,0.000029,-1.300000,-0.001372,-0.000001,0.000008,2.080000,-0.001372,-0.000002,39.000000,55.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
13.033020,,389.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.034138,389.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.049140,,,390.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.060343,,,,,,,,0.000020,-0.012119,0.000001,-4.950000,-0.000118,-0.006257,-0.000006,4.530000,0.000026,-1.300000,-0.001372,-0.000001,0.000004,2.090000,-0.003326,-0.000002,39.000000,55.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
13.066356,,390.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.067519,390.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.082468,,,391.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.090374,,,,,,,,0.000039,-0.010165,0.000004,-4.930000,-0.000139,-0.007234,-0.000006,4.520000,0.000031,-1.290000,-0.002349,-0.000000,-0.000001,2.080000,-0.002349,-0.000002,44.000000,52.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.160000,0.000000,0.000000,0.000000,0.000000
13.099640,,391.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.100749,391.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.115727,,,392.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.120343,,,,,,,,0.000045,-0.010165,0.000004,-4.940000,-0.000089,-0.006257,0.000000,4.480000,0.000030,-1.290000,-0.003326,-0.000000,-0.000004,2.090000,-0.002349,-0.000002,44.000000,52.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.160000,0.000000,0.000000,0.000000,0.000000
13.132972,,392.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.134128,392.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.149086,,,393.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.150399,,,,,,,,0.000051,-0.010165,0.000004,-4.940000,-0.000089,-0.006257,0.000000,4.470000,0.000027,-1.300000,-0.002349,-0.000000,-0.000006,2.090000,-0.002349,-0.000002,44.000000,52.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.160000,0.000000,0.000000,0.000000,0.000000
13.166353,,393.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.167502,393.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.180387,,,,,,,,0.000057,-0.010165,0.000004,-4.950000,-0.000089,-0.006257,0.000000,4.470000,0.000023,-1.300000,-0.002349,-0.000001,-0.000008,2.090000,-0.002349,-0.000002,44.000000,52.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.160000,0.160000,0.000000,0.000000,0.000000,0.000000
13.182472,,,394.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
