frame_id,obj_id,obj_type,obj_confidence,BB_x1,BB_y1,BB_x2,BB_y2,far_BB_x1,far_BB_x2,far_BB_x3,far_BB_x4,far_BB_y1,far_BB_y2,far_BB_y3,far_BB_y4,near_BB_x1,near_BB_x2,near_BB_x3,near_BB_x4,near_BB_y1,near_BB_y2,near_BB_y3,near_BB_y4,long_dist,lat_dist,dist_validity,rel_long_vel,rel_lat_vel,lane_assignment,lane_change,motion_status,motion_category,motion_orientation,cipv_id,cipv_tracked,cipv_lost,cinvl_id,cinvl_tracked,cinvr_id,cinvr_tracked,heading_angle,tracking_age,ttc,opi_headingAngle_status,cpp_ego_lane_confidence,cpp_ego_lane_view_range,cpp_ego_lane_coefficient_0,cpp_ego_lane_coefficient_1,cpp_ego_lane_coefficient_2,cpp_ego_lane_coefficient_3
10,3,7,0.99331,900.13,587.254,1021.71,705.469,912.641,1009.73,1009.52,912.25,599.036,599.271,693.577,693.455,900.649,1021.71,1021.48,900.13,587.254,587.503,705.469,705.362,28.8289,-0.0725864,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000631784,0,11,1,0,0,0,0,0,0
11,1,7,0.99591,738.992,599.875,817.767,672.586,747.318,810.115,809.751,746.882,607.002,607.057,665.315,664.773,739.549,817.767,817.323,738.992,599.88,599.875,672.586,671.983,44.4516,4.08272,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0891264,5.08102,12,1,0,0,0,0,0,0
11,3,7,0.99591,899.975,587.234,1020.82,704.538,912.506,1008.83,1008.63,912.116,598.782,598.877,692.915,692.865,900.49,1020.82,1020.59,899.975,587.234,587.334,704.538,704.494,28.9485,-0.0666078,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000574349,16.0203,12,1,0,0,0,0,0,0
12,1,7,0.99591,738.129,599.805,816.598,670.697,746.45,808.941,808.584,746.024,606.778,606.84,663.638,663.067,738.672,816.598,816.164,738.129,599.806,599.805,670.697,670.064,44.4324,4.09875,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.089241,5.5655,13,1,0,0,0,0,0,0
12,3,7,0.99331,898.961,587.172,1020.08,703.739,911.418,1008.17,1007.97,911.028,598.728,598.766,692.135,692.115,899.475,1020.08,1019.85,898.961,587.172,587.212,703.739,703.722,29.0561,-0.0573564,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000526487,24.5044,13,1,0,0,0,0,0,0
13,1,7,0.99591,737.421,599.331,815.568,669.333,745.703,807.943,807.591,745.281,606.33,606.375,662.312,661.894,737.96,815.568,815.138,737.421,599.333,599.331,669.333,668.868,44.5032,4.12355,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.089365,6.61233,14,1,0,0,0,0,0,0
13,3,7,0.99331,898.008,586.23,1020.06,702.552,910.672,1007.95,1007.74,910.282,597.854,597.869,690.931,690.923,898.524,1020.06,1019.83,898.008,586.23,586.246,702.552,702.545,29.1458,-0.0487496,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000485988,32.728,14,1,0,0,0,0,0,0
13,2,7,0.99331,839.173,611.954,878.472,646.234,839.337,866.903,866.753,839.173,614.156,614.16,643.491,643.221,846.789,878.472,878.306,846.604,612.232,611.954,646.234,645.767,86.1515,4.10804,2,0,0,2,0,0,0,0,3,0,0,1,1,-100,0,0.0809557,0,1,1,0,0,0,0,0,0
14,1,7,0.99591,736.713,598.305,814.475,668.339,745.009,806.855,806.501,744.585,605.27,605.473,661.427,661.059,737.253,814.475,814.044,736.713,598.305,598.487,668.339,667.95,44.697,4.16023,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0894977,11.098,15,1,0,0,0,0,0,0
14,3,7,0.99751,896.762,584.936,1020.15,701.846,909.723,1007.75,1007.55,909.332,596.705,597.108,690.122,689.721,897.282,1020.15,1019.92,896.762,584.936,585.338,701.846,701.446,29.2125,-0.0398891,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000451274,-32.728,15,1,0,0,0,0,0,0
14,2,7,0.99591,837.576,610.729,877.412,645.473,837.744,865.264,865.111,837.576,613.007,613.008,642.783,642.508,845.733,877.412,877.243,845.545,610.961,610.729,645.473,645,87.0882,4.22139,2,0,0,2,0,1,0,0,3,0,0,1,1,-100,0,0.0819944,0,2,1,0,0,0,0,0,0
15,1,7,0.99591,735.818,597.433,813.92,668.132,744.222,806.207,805.849,743.792,604.457,604.731,661.19,660.842,736.365,813.92,813.484,735.818,597.433,597.698,668.132,667.775,44.9726,4.20347,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0896371,29.6969,16,1,0,0,0,0,0,0
15,3,7,0.99751,895.924,584.012,1019.5,700.898,908.685,1007.34,1007.13,908.291,595.692,596.244,689.301,688.749,896.445,1019.5,1019.28,895.924,584.012,584.564,700.898,700.346,29.2624,-0.0297849,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000421189,-32.728,16,1,0,0,0,0,0,0
15,2,7,0.99591,835.761,609.84,876.265,644.137,835.93,863.664,863.51,835.761,611.857,611.856,641.665,641.389,844.619,876.265,876.097,844.432,609.89,609.84,644.137,643.669,87.8364,4.32024,2,0,0,2,0,1,0,0,3,0,0,1,1,-100,0,0.0829628,0,3,1,0,0,0,0,0,0
16,1,7,0.99591,734.763,596.631,813.406,667.864,743.216,805.642,805.282,742.783,603.726,604.052,660.853,660.345,735.315,813.406,812.966,734.763,596.631,596.934,667.864,667.333,45.2763,4.24996,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0896621,-32.728,17,1,0,0,0,0,0,0
16,3,7,0.99751,895.053,583.689,1018.12,700.31,907.719,1006.08,1005.87,907.324,595.207,595.813,688.882,688.276,895.574,1018.12,1017.89,895.053,583.689,584.294,700.31,699.704,29.3053,-0.0164211,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000421189,-27.2086,17,1,0,0,0,0,0,0
16,2,7,0.99591,834.479,608.787,874.659,642.757,834.649,862.676,862.523,834.479,610.724,610.718,640.407,640.267,842.962,874.659,874.492,842.774,608.787,608.831,642.757,642.443,88.4437,4.42042,2,0,0,2,0,1,0,9,3,0,0,1,1,-100,0,0.0838346,0,4,1,0,0,0,0,0,0
17,1,7,0.99591,734.269,596.082,812.858,667.156,742.592,805.226,804.865,742.159,603.191,603.352,660.142,659.752,734.821,812.858,812.418,734.269,596.082,596.214,667.156,666.737,45.5456,4.29151,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0897352,-15.1316,18,1,0,0,0,0,0,0
17,3,7,0.99591,894.599,583.571,1016.47,699.484,907.234,1004.49,1004.28,906.839,595.004,595.248,688.147,687.902,895.121,1016.47,1016.24,894.599,583.571,583.815,699.484,699.24,29.3481,-0.00160809,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000421189,-25.1475,18,1,0,0,0,0,0,0
17,2,7,0.99591,833.461,608.071,873.112,641.728,833.631,861.64,861.487,833.461,609.986,609.981,639.436,639.365,841.585,873.112,872.946,841.397,608.071,608.169,641.728,641.568,88.9768,4.51824,2,0,0,2,0,1,1,9,3,0,0,1,1,-100,0,0.0845689,0,5,1,0,0,0,0,0,0
18,1,7,0.99751,733.828,595.867,811.69,666.837,742.123,804.108,803.745,741.69,602.883,602.99,659.894,659.391,734.379,811.69,811.248,733.828,595.867,595.924,666.837,666.284,45.7942,4.33297,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0898569,-12.1136,19,1,0,0,0,0,0,0
18,3,7,0.99591,894.417,583.127,1015.23,699.167,906.867,1003.44,1003.23,906.471,594.583,595.058,687.823,687.506,894.939,1015.23,1014.99,894.417,583.127,583.621,699.167,698.87,29.4015,0.0118266,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000421189,-23.6515,19,1,0,0,0,0,0,0
18,2,7,0.99751,832.255,607.279,872.103,641.434,832.428,860.728,860.572,832.255,609.271,609.268,639.154,639.117,840.215,872.103,871.933,840.023,607.279,607.331,641.434,641.347,89.4442,4.60817,2,0,0,2,0,1,1,9,3,0,0,1,1,-100,0,0.0851904,0,6,1,0,0,0,0,0,0
19,1,7,0.99591,733.278,596.019,810.264,666.758,741.507,802.773,802.409,741.076,603.038,603.121,659.784,659.228,733.827,810.264,809.822,733.278,596.019,596.042,666.758,666.143,45.8673,4.3608,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0900276,-10.9866,20,1,0,0,0,0,0,0
19,3,7,0.99751,893.662,583.318,1014.97,699.147,906.296,1003,1002.79,905.901,594.993,595.76,687.59,687.212,894.185,1014.97,1014.74,893.662,583.318,584.13,699.147,698.817,29.4486,0.0230343,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000421189,-22.7081,20,1,0,0,0,0,0,0
19,2,7,0.99591,831.034,607.063,870.78,641.492,831.21,859.48,859.322,831.034,608.932,608.931,639.053,639.035,838.964,870.78,870.608,838.77,607.063,607.09,641.492,641.368,89.8396,4.69258,2,0,0,2,0,1,1,9,3,0,0,1,1,-100,0,0.0857442,0,7,1,0,0,0,0,0,0
20,1,7,0.99591,731.967,596.319,808.957,666.752,740.286,801.41,801.047,739.856,603.329,603.402,659.76,659.181,732.516,808.957,808.514,731.967,596.319,596.328,666.752,666.109,45.9731,4.39661,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0902486,-8.44088,21,1,0,0,0,0,0,0
20,3,7,0.99681,892.729,584.362,1014.95,698.875,905.494,1002.84,1002.64,905.104,595.788,596.697,687.509,686.753,893.246,1014.95,1014.71,892.729,584.362,585.288,698.875,698.138,29.5064,0.0327692,2,0,0,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000421189,-19.6547,21,1,0,0,0,0,0,0
20,2,7,0.99751,829.639,607,869.483,641.559,829.815,858.101,857.943,829.639,608.97,608.97,639.013,639.004,837.455,869.483,869.31,837.259,607,607.013,641.559,641.414,90.1669,4.77578,2,0,0,2,0,1,1,9,3,0,0,1,1,-100,0,0.0862098,0,8,1,0,0,0,0,0,0
21,1,7,0.99591,731.259,596.461,807.998,666.358,739.529,800.506,800.144,739.101,603.406,603.475,659.423,658.83,731.805,807.998,807.557,731.259,596.461,596.465,666.358,665.701,45.9491,4.40574,2,7.39818,1.25535,2,0,1,2,9,3,0,0,1,1,-100,0,0.0905168,-8.16986,22,1,0,0,0,0,0,0
21,3,7,0.99841,891.765,585.244,1014.74,698.81,904.61,1002.56,1002.35,904.22,596.485,597.244,687.59,686.888,892.28,1014.74,1014.51,891.765,585.244,586.008,698.81,698.115,29.5294,0.0370331,2,1.61854,0.373165,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000421189,-18.7761,22,1,0,0,0,0,0,0
21,2,7,0.99751,828.17,607.487,868.131,642.029,828.347,856.697,856.538,828.17,609.449,609.45,639.476,639.471,835.976,868.131,867.956,835.779,607.487,607.493,642.029,641.877,90.4326,4.85699,2,0,0,2,0,1,1,9,3,0,0,1,1,-100,0,0.0866277,0,9,1,0,0,0,0,0,0
22,1,7,0.99331,730.235,596.542,806.825,665.996,738.404,799.463,799.102,737.977,603.4,603.467,659.142,658.55,730.778,806.825,806.386,730.235,596.542,596.543,665.996,665.339,46.0469,4.44401,2,5.51684,1.26091,2,0,1,2,9,3,0,0,1,1,-100,0,0.090834,-7.81778,23,1,0,0,0,0,0,0
22,3,7,0.99751,891.414,585.58,1013.92,698.584,904.202,1001.82,1001.61,903.813,596.697,597.217,687.46,686.806,891.928,1013.92,1013.69,891.414,585.58,586.083,698.584,697.914,29.5921,0.0499262,2,1.51372,0.371013,1,0,1,1,9,3,0,0,1,1,-100,0,-0.000421189,-16.3645,23,1,0,0,0,0,0,0
22,2,7,0.99591,826.727,607.485,867.235,642.642,826.906,855.552,855.391,826.727,609.813,609.814,640.02,640.017,834.482,867.235,867.057,834.28,607.485,607.488,642.642,642.559,90.6217,4.9312,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0869599,0,10,1,0,0,0,0,0,0
23,1,7,0.99591,729.001,597.223,805.005,665.227,737.122,797.716,797.36,736.701,603.94,603.989,658.521,658.1,729.536,805.005,804.572,729.001,597.223,597.224,665.227,664.761,46.1145,4.48104,2,4.73794,1.25988,2,0,1,2,9,3,0,0,1,1,-100,0,0.0912033,-8.65062,24,1,3,58.4516,-0.372941,-0.0117419,0.000728967,3.16237e-07
23,3,7,0.99751,890.51,585.424,1013.03,699.639,903.379,1000.86,1000.65,902.985,596.847,597.259,688.194,687.728,891.032,1013.03,1012.79,890.51,585.424,585.829,699.639,699.166,29.6543,0.0620732,2,1.51941,0.365836,1,0,1,1,9,3,0,0,1,1,-100,0,0.001391,-14.5263,24,1,3,58.4516,-0.372941,-0.0117419,0.000728967,3.16237e-07
23,2,7,0.99591,825.256,608.061,865.851,643.37,825.438,854.336,854.173,825.256,610.387,610.388,640.868,640.867,832.932,865.851,865.67,832.728,608.061,608.064,643.37,643.326,90.7286,5.00397,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0872539,0,11,1,3,58.4516,-0.372941,-0.0117419,0.000728967,3.16237e-07
24,1,7,0.99591,727.654,597.72,803.813,664.942,735.829,796.475,796.123,735.41,604.393,604.415,658.289,658.105,728.187,803.813,803.384,727.654,597.72,597.722,664.942,664.739,46.1709,4.5179,2,4.4647,1.26421,2,0,1,2,9,3,0,0,1,1,-100,0,0.0916243,-9.73607,25,1,3,57.9028,-0.377565,-0.0113383,0.000731273,2.91726e-07
24,3,7,0.99751,888.762,585.602,1011.89,700.236,901.595,999.818,999.603,901.196,596.912,597.138,688.834,688.119,889.289,1011.89,1011.65,888.762,585.602,585.766,700.236,699.458,29.7182,0.0755776,2,1.58741,0.362257,1,0,1,1,9,3,0,0,1,1,-100,0,0.00323002,-13.0061,25,1,3,57.9028,-0.377565,-0.0113383,0.000731273,2.91726e-07
24,2,7,0.99591,823.482,607.978,864.42,643.904,823.667,852.393,852.227,823.482,610.483,610.485,641.296,641.297,831.479,864.42,864.235,831.271,608.056,607.978,643.904,643.802,90.7471,5.0729,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0875364,0,12,1,3,57.9028,-0.377565,-0.0113383,0.000731273,2.91726e-07
25,1,7,0.99591,726.686,597.721,802.937,664.833,734.847,795.606,795.254,734.43,604.584,604.445,658.143,657.914,727.217,802.937,802.507,726.686,597.905,597.721,664.833,664.558,46.2249,4.55415,2,4.43516,1.27638,2,0,1,2,9,3,0,0,1,1,-100,0,0.0920939,-9.73239,26,1,3,57.3562,-0.381877,-0.0109155,0.000733891,2.69223e-07
25,3,7,0.99591,887.412,585.676,1010.4,700.71,900.215,998.381,998.162,899.813,597,597.329,689.281,688.437,887.943,1010.4,1010.16,887.412,585.676,585.941,700.71,699.802,29.7819,0.0910968,2,1.67465,0.366398,1,0,1,1,9,3,0,0,1,1,-100,0,0.00492893,-12.5431,26,1,3,57.3562,-0.381877,-0.0109155,0.000733891,2.69223e-07
25,2,7,0.99751,822.427,608.292,862.978,643.611,822.61,851.174,851.009,822.427,610.716,610.716,641.131,641.131,830.479,862.978,862.795,830.274,608.413,608.292,643.611,643.477,90.5154,5.11536,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0878268,0,13,1,3,57.3562,-0.381877,-0.0109155,0.000733891,2.69223e-07
26,1,7,0.99591,726.512,596.656,802.959,664.153,734.766,795.499,795.144,734.347,603.583,603.378,657.506,657.261,727.045,802.959,802.527,726.512,596.916,596.656,664.153,663.853,46.288,4.58789,2,4.46606,1.30001,2,0,2,12,9,3,0,0,1,1,-100,0,0.0926037,-9.64826,27,1,3,56.8045,-0.386517,-0.0103743,0.000731874,3.09682e-07
26,3,7,0.99591,886.6,585.447,1009.64,699.827,899.402,997.608,997.39,899,596.816,597.169,688.395,687.672,887.131,1009.64,1009.39,886.6,585.447,585.753,699.827,699.057,29.8422,0.107175,2,1.7231,0.375958,1,0,2,1,9,3,0,0,1,1,-100,0,0.00669682,-10.9804,27,1,3,56.8045,-0.386517,-0.0103743,0.000731874,3.09682e-07
26,2,7,0.99591,821.074,608.095,861.8,643.08,821.256,849.579,849.415,821.074,610.321,610.32,640.525,640.524,829.752,861.8,861.619,829.549,608.238,608.095,643.08,642.93,90.5769,5.17722,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0881611,0,14,1,3,56.8045,-0.386517,-0.0103743,0.000731874,3.09682e-07
27,1,7,0.99591,725.723,595.118,802.195,663.682,733.978,794.729,794.368,733.552,602.275,602.036,656.877,656.622,726.266,802.195,801.754,725.723,595.419,595.118,663.682,663.365,46.3443,4.61876,2,4.60654,1.31875,2,0,2,12,9,3,0,0,1,1,-100,0,0.0931469,-9.22975,28,1,3,56.2567,-0.390485,-0.00983117,0.000731357,3.29991e-07
27,3,7,0.99591,886.22,584.712,1008.76,699.043,898.989,996.748,996.528,898.585,596.1,596.419,687.67,687.357,886.754,1008.76,1008.52,886.22,584.712,585.032,699.043,698.731,29.8937,0.1227,2,1.8225,0.386418,1,0,2,1,9,3,0,0,1,1,-100,0,0.00871283,-10.8856,28,1,3,56.2567,-0.390485,-0.00983117,0.000731357,3.29991e-07
27,2,7,0.99841,819.883,607.803,860.655,642.431,820.064,848.426,848.262,819.883,609.93,609.928,639.846,639.844,828.48,860.655,860.475,828.278,607.879,607.803,642.431,642.356,90.5967,5.2364,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0885162,0,15,1,3,56.2567,-0.390485,-0.00983117,0.000731357,3.29991e-07
28,1,7,0.99591,724.53,593.822,801.286,663.302,732.81,793.8,793.434,732.376,600.962,600.85,656.417,656.304,725.085,801.286,800.839,724.53,593.962,593.822,663.302,663.162,46.3669,4.64549,2,4.72487,1.34172,2,0,2,12,9,3,0,0,1,1,-100,0,0.0937195,-8.39247,29,1,3,55.7051,-0.394072,-0.00918254,0.000728133,3.83505e-07
28,3,7,0.99331,885.157,583.989,1007.99,698.705,898.065,995.838,995.615,897.658,595.32,595.49,687.375,686.891,885.694,1007.99,1007.74,885.157,583.989,584.12,698.705,698.182,29.935,0.138082,2,1.87658,0.403034,1,0,2,1,9,3,0,0,1,1,-100,0,0.0107628,-10.7919,29,1,3,55.7051,-0.394072,-0.00918254,0.000728133,3.83505e-07
28,2,7,0.99591,818.394,606.934,859.317,641.914,818.576,847.024,846.859,818.394,609.178,609.177,639.152,639.151,826.706,859.317,859.133,826.5,606.977,606.934,641.914,641.874,90.596,5.30184,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.088853,0,16,1,3,55.7051,-0.394072,-0.00918254,0.000728133,3.83505e-07
29,1,7,0.99331,722.683,593.73,800.14,663.797,731.067,792.586,792.215,730.627,600.819,600.787,656.854,656.637,723.245,800.14,799.687,722.683,593.793,593.73,663.797,663.548,46.3927,4.67377,2,4.82828,1.36875,2,0,2,12,9,3,0,0,1,1,-100,0,0.0943198,-7.67379,30,1,3,55.1554,-0.397771,-0.00855378,0.000724313,4.55456e-07
29,3,7,0.99331,884.851,583.656,1007.16,698.625,897.665,995.085,994.86,897.258,595.141,595.25,687.127,686.565,885.389,1007.16,1006.91,884.851,583.656,583.709,698.625,698.006,29.9694,0.152732,2,1.91533,0.422692,1,0,2,12,9,3,0,0,1,1,-100,0,0.0130612,-11.1341,30,1,3,55.1554,-0.397771,-0.00855378,0.000724313,4.55456e-07
29,2,7,0.99751,817.018,606.323,858.046,641.491,817.201,845.868,845.702,817.018,608.79,608.79,638.795,638.794,824.725,858.046,857.86,824.516,606.346,606.323,641.491,641.471,90.5816,5.37266,2,0,0,2,0,1,2,9,3,0,0,1,1,-100,0,0.0888577,0,17,1,3,55.1554,-0.397771,-0.00855378,0.000724313,4.55456e-07
30,1,7,0.99331,721.081,594.619,798.97,664.67,729.521,791.385,791.012,729.08,601.594,601.615,657.727,657.298,721.643,798.97,798.516,721.081,594.649,594.619,664.67,664.189,46.4051,4.70227,2,4.88342,1.39862,2,0,2,4,9,3,0,0,1,1,-100,0,0.0949499,-6.89099,31,1,3,54.6061,-0.401351,-0.00791642,0.000719582,5.41243e-07
30,3,7,0.99591,884.585,584.443,1006.44,699.513,897.277,994.473,994.247,896.871,595.906,596.028,687.95,686.999,885.123,1006.44,1006.18,884.585,584.443,584.462,699.513,698.459,29.9941,0.166321,2,1.94838,0.444396,1,0,2,12,9,3,0,0,1,1,-100,0,0.0153885,-13.5136,31,1,3,54.6061,-0.401351,-0.00791642,0.000719582,5.41243e-07
