frame_id,tracking_id,BB_x1,BB_y1,BB_x2,BB_y2,long_dist,lat_dist,rel_long_vel,rel_lat_vel,abs_long_vel,abs_lat_vel,ttc,size_2d_width,size_2d_height,size_3d_width,size_3d_height,viewing_angle,azimuth_angle,left_angle,right_angle,side_angle,vcs_3d_bbox_x_1,vcs_3d_bbox_x_2,vcs_3d_bbox_x_3,vcs_3d_bbox_x_4,vcs_3d_bbox_x_5,vcs_3d_bbox_x_6,vcs_3d_bbox_x_7,vcs_3d_bbox_x_8,vcs_3d_bbox_y_1,vcs_3d_bbox_y_2,vcs_3d_bbox_y_3,vcs_3d_bbox_y_4,vcs_3d_bbox_y_5,vcs_3d_bbox_y_6,vcs_3d_bbox_y_7,vcs_3d_bbox_y_8,vcs_3d_bbox_z_1,vcs_3d_bbox_z_2,vcs_3d_bbox_z_3,vcs_3d_bbox_z_4,vcs_3d_bbox_z_5,vcs_3d_bbox_z_6,vcs_3d_bbox_z_7,vcs_3d_bbox_z_8,validity_dist,validity_size_2d,validity_size_3d,validity_rel_velacc,validity_abs_velacc,validity_ttc,de_state
6,1,740.622,598.628,823.698,673.011,45.3294,4.13015,0,0,13.6822,0.0423469,0,1.94187,1.62817,1.85,1.52,2.42466,-5.16314,-6.37287,-3.94821,0,45.2473,45.4115,45.2473,45.4115,49.7794,49.9436,49.7794,49.9436,5.0515,3.2088,5.0515,3.2088,5.45527,3.61257,5.45527,3.61257,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
6,2,849.673,611.069,887.761,647.721,0,0,0,0,14.8084,0.160919,0,0,0,1.85,1.52,0.881499,-2.48946,-2.93002,-2.04852,-3.16911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
6,3,900.299,586.141,1024.75,703.5,28.3155,-0.0980514,0,0,15.0959,-0.00143168,0,1.85867,1.74933,1.85,1.52,3.68164,0.167948,-1.67243,2.00921,0,28.3185,28.3124,28.3185,28.3124,32.8685,32.8624,32.8685,32.8624,0.826944,-1.02305,0.826944,-1.02305,0.811937,-1.03805,0.811937,-1.03805,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
6,4,874.558,613.063,921.33,657.158,0,0,0,0,13.0559,-0.0911636,0,0,0,1.85,1.52,1.11309,-1.61154,-2.16788,-1.05479,-2.43393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7,1,740.29,599.236,822.251,674.018,44.9671,4.12417,0,0,13.007,0.0269277,0,1.90006,1.63256,1.85,1.52,2.39158,-5.18932,-6.38257,-3.99099,0,44.8848,45.0494,44.8848,45.0494,49.4168,49.5813,49.4168,49.5813,5.04551,3.20284,5.04551,3.20284,5.45024,3.60757,5.45024,3.60757,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
7,2,848.601,611.789,886.5,648.299,0,0,0,0,14.8159,0.261873,0,0,0,1.85,1.52,0.883494,-2.52777,-2.96933,-2.08584,-3.20073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7,3,899.938,586.976,1023.69,704.554,28.2121,-0.0907674,0,0,14.9463,0.0153227,0,1.84272,1.7492,1.85,1.52,3.66081,0.146807,-1.68314,1.97767,0,28.2151,28.2091,28.2151,28.2091,32.7651,32.7591,32.7651,32.7591,0.834228,-1.01576,0.834228,-1.01576,0.819562,-1.03043,0.819562,-1.03043,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
7,4,873.632,613.237,921.718,657.835,0,0,0,0,11.1157,-0.0822768,0,0,0,1.85,1.52,1.13876,-1.61294,-2.18209,-1.04334,-2.46133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
8,1,740.166,599.457,820.661,674.151,44.6012,4.11526,0,0,12.4133,0.00681558,0,1.85171,1.64096,1.85,1.52,2.34833,-5.21448,-6.38619,-4.03786,0,44.5187,44.6837,44.5187,44.6837,49.0506,49.2156,49.0506,49.2156,5.03657,3.19395,5.03657,3.19395,5.44243,3.5998,5.44243,3.5998,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
8,2,847.186,612.324,885.491,648.511,0,0,0,0,15.0272,0.388513,0,0,0,1.85,1.52,0.892235,-2.56197,-3.00789,-2.11566,-3.2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
8,3,899.679,587.257,1023.1,705.834,28.1423,-0.0836462,0,0,14.8966,0.0301846,0,1.83565,1.75054,1.85,1.52,3.65107,0.134279,-1.69079,1.96028,0,28.1452,28.1394,28.1452,28.1394,32.6951,32.6894,32.6951,32.6894,0.841349,-1.00864,0.841349,-1.00864,0.827119,-1.02287,0.827119,-1.02287,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
8,4,872.419,613.312,922.629,658.567,0,0,0,0,9.30786,-0.104313,0,0,0,1.85,1.52,1.18558,-1.60945,-2.20201,-1.01643,-2.49719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
9,1,739.499,599.298,819.525,673.925,44.2582,4.10695,0,0,11.9346,-0.00984784,0,1.82858,1.65104,1.85,1.52,2.3343,-5.24097,-6.40568,-4.07137,0,43.7758,43.9418,43.7758,43.9418,49.1063,49.2722,49.1063,49.2722,4.99485,3.14729,4.99485,3.14729,5.47373,3.62618,5.47373,3.62618,1.65104,1.65104,0,0,1.65104,1.65104,0,0,1,1,1,0,0,0,4
9,2,845.77,612.745,884.492,648.583,0,0,0,0,15.543,0.52667,0,0,0,1.85,1.52,0.904907,-2.59784,-3.0501,-2.14519,-3.28431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
9,3,899.97,587.31,1022.26,705.912,28.1061,-0.0776517,0,0,14.9173,0.0412196,0,1.82306,1.75401,1.85,1.52,3.61751,0.126107,-1.68218,1.93533,0,27.9341,27.9284,27.9341,27.9284,32.8337,32.8281,32.8337,32.8281,0.861489,-1.01574,0.861489,-1.01574,0.846675,-1.03055,0.846675,-1.03055,1.75401,1.75401,0,0,1.75401,1.75401,0,0,1,1,1,0,0,0,4
9,4,871.797,612.51,922.838,659.907,0,0,0,0,5.55002,-0.174713,0,0,0,1.85,1.52,1.22643,-1.62394,-2.2369,-1.01047,-2.51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
10,1,739.137,599.878,818.57,673.309,43.7648,4.0796,0,0,12.034,0.00967478,0,1.80243,1.65938,1.855,1.65938,2.31695,-5.2602,-6.41626,-4.09931,0,43.6815,43.848,43.6815,43.848,49.0118,49.1783,49.0118,49.1783,5.00335,3.15584,5.00335,3.15584,5.48379,3.63628,5.48379,3.63628,1.65938,1.65938,0,0,1.65938,1.65938,0,0,1,1,1,0,0,0,4
10,2,843.559,612.912,883.56,648.41,0,0,0,0,16.4433,0.681607,0,0,0,1.85,1.52,0.930081,-2.63797,-3.1028,-2.17272,-3.34955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
10,3,900.13,587.254,1021.71,705.469,28.0139,-0.0725864,0,0,15.182,0.0482216,0,1.81569,1.7583,1.87723,1.7583,3.59631,0.120245,-1.67744,1.91887,0,28.0166,28.0111,28.0166,28.0111,32.9163,32.9108,32.9163,32.9108,0.866026,-1.0112,0.866026,-1.0112,0.851712,-1.02551,0.851712,-1.02551,1.7583,1.7583,0,0,1.7583,1.7583,0,0,1,1,1,0,0,0,4
10,4,871.105,612.565,921.238,659.953,0,0,0,0,4.07576,-0.175678,0,0,0,1.85,1.52,1.20041,-1.65837,-2.25833,-1.05792,-2.53603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
11,1,738.992,599.875,817.767,672.586,43.6366,4.08272,0,0,12.1135,0.0166487,5.08102,1.77967,1.66652,1.855,1.66652,2.29761,-5.27405,-6.42048,-4.12287,0,43.5531,43.7201,43.5531,43.7201,48.8832,49.0503,48.8832,49.0503,5.00645,3.15899,5.00645,3.15899,5.48839,3.64093,5.48839,3.64093,1.66652,1.66652,0,0,1.66652,1.66652,0,0,1,1,1,0,0,1,5
11,2,841.869,612.961,882.017,647.929,0,0,0,0,0.2778,0.2778,0,0,0,1.85,1.52,0.943834,-2.69045,-3.16214,-2.21831,-3.39941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
11,3,899.975,587.234,1020.82,704.538,28.1335,-0.0666078,0,0,15.5501,0.0575199,16.0203,1.81469,1.76253,1.87723,1.76253,3.57452,0.104743,-1.68204,1.89248,0,28.1361,28.1309,28.1361,28.1309,33.0358,33.0305,33.0358,33.0305,0.872005,-1.00522,0.872005,-1.00522,0.85832,-1.01891,0.85832,-1.01891,1.76253,1.76253,0,0,1.76253,1.76253,0,0,1,1,1,0,0,1,5
11,4,870.323,612.813,919.503,659.713,0,0,0,0,4.29556,-0.125704,0,0,0,1.85,1.52,1.16895,-1.69404,-2.27828,-1.10933,-2.55912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
12,1,738.129,599.805,816.598,670.697,43.6174,4.09875,0,0,12.3256,0.0478683,5.5655,1.77576,1.67198,1.855,1.67198,2.28868,-5.30372,-6.44569,-4.15701,0,43.5336,43.7012,43.5336,43.7012,48.8636,49.0312,48.8636,49.0312,5.02246,3.17505,5.02246,3.17505,5.50615,3.65874,5.50615,3.65874,1.67198,1.67198,0,0,1.67198,1.67198,0,0,1,1,1,0,0,1,5
12,2,840.496,612.587,880.248,647.069,0,0,0,0,0.2778,0.2778,0,0,0,1.85,1.52,0.940632,-2.74115,-3.21124,-2.27061,-3.43992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
12,3,898.961,587.172,1020.08,703.739,28.2411,-0.0573564,0,0,15.7889,0.0725017,24.5044,1.82444,1.76563,1.87723,1.76563,3.58255,0.0787137,-1.71206,1.87049,0,28.2435,28.2386,28.2435,28.2386,33.1432,33.1383,33.1432,33.1383,0.881257,-0.99597,0.881257,-0.99597,0.868491,-1.00874,0.868491,-1.00874,1.76563,1.76563,0,0,1.76563,1.76563,0,0,1,1,1,0,0,1,5
12,4,868.879,612.286,918.106,658.509,0,0,0,0,4.56704,-0.0345916,0,0,0,1.85,1.52,1.16345,-1.73265,-2.31413,-1.15069,-2.6018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
13,1,737.421,599.331,815.568,669.333,43.6882,4.12355,0,0,12.6833,0.0928111,6.61233,1.77729,1.67549,1.855,1.67549,2.27914,-5.32915,-6.46636,-4.18722,0,43.604,43.7723,43.604,43.7723,48.9338,49.1021,48.9338,49.1021,5.04723,3.19988,5.04723,3.19988,5.5328,3.68545,5.5328,3.68545,1.67549,1.67549,0,0,1.67549,1.67549,0,0,1,1,1,0,0,1,5
13,2,839.173,611.954,878.472,646.234,85.3365,4.10804,0,0,0.2778,0.2778,0,0,0,1.85,1.52,0.936545,-2.79163,-3.25968,-2.32313,-3.47895,85.2617,85.4113,85.2617,85.4113,89.7968,89.9464,89.7968,89.9464,5.03001,3.18607,5.03001,3.18607,5.39795,3.55401,5.39795,3.55401,1.52,1.52,0,0,1.52,1.52,0,0,1,0,1,0,0,0,4
13,3,898.008,586.23,1020.06,702.552,28.3308,-0.0487496,0,0,15.9729,0.085052,32.728,1.8427,1.76751,1.87723,1.76751,3.61021,0.0643153,-1.74026,1.86995,0,28.333,28.3285,28.333,28.3285,33.2327,33.2282,33.2327,33.2282,0.889864,-0.987363,0.889864,-0.987363,0.878082,-0.999145,0.878082,-0.999145,1.76751,1.76751,0,0,1.76751,1.76751,0,0,1,1,1,0,0,1,5
13,4,867.392,611.599,917.097,657.885,0,0,0,0,5.01757,0.0513125,0,0,0,1.85,1.52,1.17775,-1.76973,-2.35836,-1.18061,-2.64577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
14,1,736.713,598.305,814.475,668.339,43.882,4.16023,0,0,13.236,0.155718,11.098,1.78176,1.67826,1.855,1.67826,2.26762,-5.35558,-6.48705,-4.21943,0,43.7976,43.9665,43.7976,43.9665,49.1272,49.2962,49.1272,49.2962,5.08388,3.23659,5.08388,3.23659,5.57141,3.72412,5.57141,3.72412,1.67826,1.67826,0,0,1.67826,1.67826,0,0,1,1,1,0,0,1,5
14,2,837.576,610.729,877.412,645.473,86.2731,4.22139,0,0,0.2778,0.2778,0,0,0,1.85,1.52,0.936375,-2.82298,-3.29094,-2.35456,-3.52603,86.1974,86.3489,86.1974,86.3489,90.7321,90.8836,90.7321,90.8836,5.14328,3.29949,5.14328,3.29949,5.51593,3.67215,5.51593,3.67215,1.52,1.52,0,0,1.52,1.52,0,0,1,0,1,0,0,0,4
14,3,896.762,584.936,1020.15,701.846,28.3975,-0.0398891,0,0,16.1104,0.0971129,-32.728,1.86067,1.76748,1.87723,1.76748,3.6497,0.0471703,-1.77712,1.87258,0,28.3995,28.3954,28.3995,28.3954,33.2992,33.2951,33.2992,33.2951,0.898725,-0.978503,0.898725,-0.978503,0.888007,-0.989221,0.888007,-0.989221,1.76748,1.76748,0,0,1.76748,1.76748,0,0,1,1,1,0,0,1,5
14,4,866.142,610.542,916.012,656.882,0,0,0,0,5.65183,0.127296,0,0,0,1.85,1.52,1.16817,-1.7971,-2.38094,-1.21277,-2.68268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
15,1,735.818,597.433,813.92,668.132,44.1576,4.20347,0,0,13.95,0.22544,29.6969,1.80338,1.68009,1.855,1.68009,2.27726,-5.37691,-6.51316,-4.2359,0,44.0728,44.2425,44.0728,44.2425,49.4023,49.5719,49.4023,49.5719,5.12709,3.27986,5.12709,3.27986,5.61658,3.76935,5.61658,3.76935,1.68009,1.68009,0,0,1.68009,1.68009,0,0,1,1,1,0,0,1,5
15,2,835.761,609.84,876.265,644.137,87.0214,4.32024,0,0,0.2778,0.2778,0,1.8096,1.63244,1.85,1.52,0.935354,-2.85634,-3.32378,-2.38843,-3.57958,86.9438,87.0989,86.9438,87.0989,91.4778,91.6329,91.4778,91.6329,5.24198,3.39849,5.24198,3.39849,5.62342,3.77993,5.62342,3.77993,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
15,3,895.924,584.012,1019.5,700.898,28.4474,-0.0297849,0,0,16.2782,0.110565,-32.728,1.86364,1.76624,1.87723,1.76624,3.65537,0.0251656,-1.80194,1.85343,0,28.4492,28.4456,28.4492,28.4456,33.3489,33.3453,33.3489,33.3453,0.90883,-0.968399,0.90883,-0.968399,0.899295,-0.977934,0.899295,-0.977934,1.76624,1.76624,0,0,1.76624,1.76624,0,0,1,1,1,0,0,1,5
15,4,864.924,610.285,914.952,656.299,0,0,0,0,6.56654,0.204663,0,0,0,1.85,1.52,1.1638,-1.8263,-2.40795,-1.24415,-2.71868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
16,1,734.763,596.631,813.406,667.864,44.4613,4.24996,0,0,14.5081,0.29578,-32.728,1.82507,1.68106,1.855,1.68106,2.29281,-5.39997,-6.54396,-4.25114,0,44.3761,44.5464,44.3761,44.5464,49.7053,49.8757,49.7053,49.8757,5.17354,3.32637,5.17354,3.32637,5.66503,3.81786,5.66503,3.81786,1.68106,1.68106,0,0,1.68106,1.68106,0,0,1,1,1,0,0,1,5
16,2,834.479,608.787,874.659,642.757,87.6287,4.42042,0,0,0.2778,0.2778,0,1.80885,1.62165,1.85,1.52,0.936784,-2.90453,-3.37269,-2.43591,-3.61736,87.5497,87.7078,87.5497,87.7078,92.083,92.2412,92.083,92.2412,5.34204,3.49881,5.34204,3.49881,5.73094,3.88771,5.73094,3.88771,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
16,3,895.053,583.689,1018.12,700.31,28.4903,-0.0164211,0,0,16.2782,0.128969,-27.2086,1.85737,1.7646,1.87723,1.7646,3.64023,-0.00821227,-1.82772,1.81251,0,28.4918,28.4888,28.4918,28.4888,33.3915,33.3884,33.3915,33.3884,0.922194,-0.955036,0.922194,-0.955036,0.914123,-0.963107,0.914123,-0.963107,1.7646,1.7646,0,0,1.7646,1.7646,0,0,1,1,1,0,0,1,5
16,4,863.81,609.762,913.735,655.175,0,0,0,0,7.61312,0.296282,0,0,0,1.85,1.52,1.16228,-1.86155,-2.44243,-1.28015,-2.75159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
17,1,734.269,596.082,812.858,667.156,44.7306,4.29151,0,0,15.1153,0.352771,-15.1316,1.83417,1.68139,1.855,1.68139,2.29108,-5.41525,-6.55837,-4.26729,0,44.6451,44.8162,44.6451,44.8162,49.9742,50.1452,49.9742,50.1452,5.21507,3.36796,5.21507,3.36796,5.70844,3.86134,5.70844,3.86134,1.68139,1.68139,0,0,1.68139,1.68139,0,0,1,1,1,0,0,1,5
17,2,833.461,608.071,873.112,641.728,88.1618,4.51824,0,0,0.2778,0.2778,0,1.79881,1.61878,1.85,1.52,0.931736,-2.9477,-3.41333,-2.4816,-3.64738,88.0816,88.2419,88.0816,88.2419,92.6145,92.7748,92.6145,92.7748,5.43976,3.59672,5.43976,3.59672,5.83407,3.99104,5.83407,3.99104,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
