frame_id,ocPitch,drv_color,drv_position,drv_type,drv_trackingId,drv_enable,drv_multiple,drv_roadBoundaryType,drv_vcs_start,drv_vcs_end,drv_vcs_predicted_start,drv_vcs_predicted_end,drv_lineWidthModel_C0,drv_lineWidthModel_C1,drv_segment_num,drv_segment_start,drv_segment_end,drv_segment_C0,drv_segment_C1,drv_segment_C2,drv_segment_C3,rb_color,rb_position,rb_type,rb_trackingID,rb_enable,rb_multiple,rb_roadBoundaryType,rb_vcs_start,rb_vcs_end,rb_vcs_predicted_start,rb_vcs_predicted_end,rb_lineWidthModel_C0,rb_lineWidthModel_C1,rb_segment_num,rb_segment_start,rb_segment_end,rb_segment_C0,rb_segment_C1,rb_segment_C2,rb_segment_C3,drv_lines_num,rb_lines_num,num_of_merged_point,merge_pos_lon,num_of_branch_point,branch_pos_lon,confidence
15,-0.0421492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,7.70276,59.7983,1.53805,58.9462,0,0,1,1.53805,58.9462,2.72294,-0.00762897,0.000225556,-3.7885e-08,3,1,0,-1,0,-1,0.05
16,-0.042258,1,3,2,1,1,1,1,7.87989,94.1534,0,82.9436,0.199153,0.00290964,1,0,82.9436,1.39851,-0.00932605,0.000302395,1.85047e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.981412
16,-0.042258,1,4,3,2,1,1,1,7.91276,49.339,0,48.038,0.202271,0.00536133,1,0,48.038,-2.09947,-0.0056535,0.000217784,-2.30351e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.915571
16,-0.042258,1,5,3,3,1,1,1,12.3965,16.1101,3.00698,15.033,0.344398,-0.00146444,1,3.00698,15.033,-5.75125,0.0038598,-0.000789406,1.73638e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.05
16,-0.042258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,7.71401,59.0688,0,58.9433,0,0,1,0,58.9433,2.71385,-0.00691019,0.000215011,-3.1887e-10,3,1,0,-1,0,-1,0.544292
17,-0.0418698,1,3,2,1,1,1,1,7.87571,93.1956,0,84.9399,0.196759,0.0028826,1,0,84.9399,1.39292,-0.00899592,0.000299526,1.77411e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.990202
17,-0.0418698,1,4,3,2,1,1,1,7.90862,48.8271,0,47.0389,0.202143,0.0048177,1,0,47.0389,-2.10525,-0.00574116,0.00022005,-2.6138e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.969566
17,-0.0418698,1,5,3,3,1,1,1,12.3104,15.9867,3.00724,14.0319,0.343005,-0.00153767,1,3.00724,14.0319,-5.74169,0.000329025,-0.000677978,6.5434e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.05
17,-0.0418698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,7.70599,63.5017,0,60.9392,0,0,1,0,60.9392,2.71039,-0.0069914,0.000220932,-4.75431e-10,3,1,0,-1,0,-1,0.85641
18,-0.0415153,1,3,2,1,1,1,1,7.86241,90.5823,0,86.9481,0.192639,0.00312089,1,0,86.9481,1.38628,-0.00881546,0.000293456,2.41812e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.991279
