frame_id,obj_id,obj_type,obj_confidence,BB_x1,BB_y1,BB_x2,BB_y2,far_BB_x1,far_BB_x2,far_BB_x3,far_BB_x4,far_BB_y1,far_BB_y2,far_BB_y3,far_BB_y4,near_BB_x1,near_BB_x2,near_BB_x3,near_BB_x4,near_BB_y1,near_BB_y2,near_BB_y3,near_BB_y4,long_dist,lat_dist,dist_validity,rel_long_vel,rel_lat_vel,lane_assignment,lane_change,motion_status,motion_category,motion_orientation,cipv_id,cipv_tracked,cipv_lost,cinvl_id,cinvl_tracked,cinvr_id,cinvr_tracked,heading_angle,tracking_age,ttc,opi_headingAngle_status,cpp_ego_lane_confidence,cpp_ego_lane_view_range,cpp_ego_lane_coefficient_0,cpp_ego_lane_coefficient_1,cpp_ego_lane_coefficient_2,cpp_ego_lane_coefficient_3
14,1,7,0.99591,947.152,620.791,974.895,642.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.971,-0.291973,2,0,0,1,0,1,1,9,1,0,0,3,1,4,1,-1.32434e-05,0,15,-1,0,0,0,0,0,0
14,2,7,0.99751,996.687,606.248,1059.51,665.856,1002.88,1053.12,1053.07,1002.77,612.155,612.376,659.957,659.926,996.831,1059.51,1059.44,996.687,606.248,606.485,665.856,665.854,56.4136,-2.08299,2,0,0,3,1,1,2,9,1,0,0,3,1,4,1,-0.0318005,26.1864,15,1,0,0,0,0,0,0
14,3,7,0.97061,930.312,618.008,948.129,635.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.311,1.79239,2,0,0,2,0,1,2,9,1,0,0,3,1,4,1,-9.17166e-06,0,15,-1,0,0,0,0,0,0
14,4,7,0.98901,1257.29,560.062,1593.62,819.594,1257.29,1424.15,1425.34,1257.85,570.282,571.196,756.397,760.153,1368.23,1591.11,1593.62,1369.6,560.062,560.692,813.048,819.594,13.1001,-3.54743,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.00494412,15.2248,15,1,0,0,0,0,0,0
15,1,7,0.99591,947.259,621.248,974.95,642.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.989,-0.302244,2,0,0,1,0,1,1,9,1,0,0,3,1,4,1,-1.32434e-05,0,16,-1,0,0,0,0,0,0
15,2,7,0.99751,997.518,606.07,1059.57,665.923,1003.75,1053.3,1053.24,1003.64,612.034,612.298,659.989,659.956,997.661,1059.57,1059.51,997.518,606.07,606.36,665.923,665.922,56.3926,-2.0987,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.0319402,25.9759,16,1,0,0,0,0,0,0
15,3,7,0.98201,930.729,618.623,948.409,635.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.72,1.74133,2,0,0,2,0,1,2,9,1,0,0,3,1,4,1,-9.17166e-06,0,16,-1,0,0,0,0,0,0
15,4,7,0.98901,1256.48,560.261,1595.56,818.296,1256.48,1423.94,1425.13,1257.04,570.996,572.399,756.142,759.393,1368.25,1593.06,1595.56,1369.62,560.261,561.212,812.096,818.296,13.132,-3.55887,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.00461451,16.7949,16,1,0,0,0,0,0,0
16,1,7,0.99751,947.53,620.98,974.997,642.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.098,-0.312926,2,0,0,1,0,1,1,9,1,0,0,3,1,4,1,-1.32434e-05,0,17,-1,0,0,0,0,0,0
16,2,7,0.99751,998.503,605.78,1060.58,665.924,1004.78,1054.31,1054.25,1004.67,611.757,612.077,659.961,659.6,998.645,1060.58,1060.52,998.503,605.78,606.094,665.924,665.56,56.3746,-2.12028,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.0319874,25.7089,17,1,0,0,0,0,0,0
16,3,7,0.97061,931.094,618.961,948.512,635.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.373,1.7051,2,0,0,2,0,1,2,9,1,0,0,3,1,4,1,-9.17166e-06,0,17,-1,0,0,0,0,0,0
16,4,7,0.98901,1257.77,560.091,1598.67,815.858,1257.77,1425.52,1426.7,1258.34,571.075,572.339,755.264,758.712,1368.6,1596.17,1598.67,1369.95,560.091,560.945,809.572,815.858,13.1625,-3.57632,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.00461451,32.728,17,1,0,0,0,0,0,0
17,1,7,0.99591,947.877,620.021,975.229,641.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.316,-0.327831,2,0,0,1,0,1,1,9,1,0,0,3,1,4,1,-1.32434e-05,0,18,-1,0,0,0,0,0,0
17,2,7,0.99591,999.528,605.183,1061.56,665.284,1005.79,1055.31,1055.26,1005.69,611.173,611.542,659.31,658.627,999.667,1061.56,1061.5,999.528,605.183,605.512,665.284,664.562,56.3946,-2.14669,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.0321289,25.0118,18,1,0,0,0,0,0,0
17,3,7,0.952509,931.232,618.345,948.952,634.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.968,1.67363,2,0,0,2,0,1,2,9,1,0,0,3,1,4,1,-9.17166e-06,0,18,-1,0,0,0,0,0,0
17,4,7,0.99331,1261.11,560.095,1601.67,815.304,1261.11,1429.55,1430.74,1261.67,571.114,571.898,753.543,757.135,1369.16,1599.16,1601.67,1370.52,560.095,560.626,809.158,815.304,13.1828,-3.58939,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.00461451,-32.728,18,1,0,0,0,0,0,0
18,1,7,0.99591,947.98,618.472,975.479,640.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.659,-0.341957,2,0,0,1,0,1,1,9,1,0,0,3,1,4,1,-1.32434e-05,0,19,-1,3,86,-0.327937,-0.0105857,0.000367075,-6.36573e-07
18,2,7,0.99591,1000.1,604.529,1062.28,664.343,1006.38,1056.03,1055.97,1006.28,610.459,610.844,658.455,657.639,1000.24,1062.28,1062.21,1000.1,604.529,604.859,664.343,663.473,56.427,-2.17093,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.0323656,25.9089,19,1,3,86,-0.327937,-0.0105857,0.000367075,-6.36573e-07
18,3,7,0.98201,931.375,617.454,949.283,633.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.173,1.64494,2,0,0,2,0,1,2,9,1,0,0,3,1,4,1,-9.17166e-06,0,19,-1,3,86,-0.327937,-0.0105857,0.000367075,-6.36573e-07
18,4,7,0.98901,1263.56,559.896,1601.26,813.975,1263.56,1431.11,1432.3,1264.13,571.276,571.578,751.997,756.062,1370.15,1598.76,1601.26,1371.5,559.896,560.099,807.616,813.975,13.2057,-3.60064,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.0046666,-21.3448,19,1,3,86,-0.327937,-0.0105857,0.000367075,-6.36573e-07
19,1,7,0.99591,947.769,616.866,975.562,639.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.074,-0.348485,2,0,0,1,0,1,1,9,1,0,0,3,1,4,1,-1.32434e-05,0,20,-1,3,88,-0.339051,-0.010477,0.000375183,-7.4851e-07
19,2,7,0.99751,1000.97,603.319,1062.48,663.61,1004.66,1054.63,1054.57,1004.55,609.031,609.077,657.831,657.135,1001.11,1062.48,1062.42,1000.97,603.347,603.319,663.61,662.847,56.6302,-2.19958,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.0326247,32.728,20,1,3,88,-0.339051,-0.010477,0.000375183,-7.4851e-07
19,3,7,0.880709,931.567,615.7,949.753,631.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.962,1.61273,2,0,0,2,0,1,2,9,1,0,0,3,1,4,1,-9.17166e-06,0,20,-1,3,88,-0.339051,-0.010477,0.000375183,-7.4851e-07
19,4,7,0.98901,1264.17,559.156,1599.96,811.982,1264.17,1432.97,1434.16,1264.75,570.559,571.124,750.941,755.142,1369.91,1597.48,1599.96,1371.26,559.156,559.843,805.921,811.982,13.363,-3.61603,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.00470759,-17.3197,20,1,3,88,-0.339051,-0.010477,0.000375183,-7.4851e-07
20,1,7,0.99591,947.44,615.546,975.398,638.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.443,-0.345035,2,0,0,1,0,1,1,9,1,0,0,3,1,4,1,-1.32434e-05,0,21,-1,3,90,-0.349294,-0.0102008,0.000379433,-8.29497e-07
20,2,7,0.99751,1001.92,602.054,1063.01,663.309,1004.49,1054.34,1054.28,1004.37,607.854,607.72,657.556,657.084,1002.06,1063.01,1062.95,1001.92,602.251,602.054,663.309,662.782,56.6034,-2.22101,2,0,0,3,0,1,2,9,1,0,0,3,1,4,1,-0.0328784,32.728,21,1,3,90,-0.349294,-0.0102008,0.000379433,-8.29497e-07
20,3,7,0.98201,932.047,614.264,949.976,629.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.794,1.57831,2,0,0,2,0,1,2,9,1,0,0,3,1,4,1,-9.17166e-06,0,21,-1,3,90,-0.349294,-0.0102008,0.000379433,-8.29497e-07
