frame_id,tracking_id,BB_x1,BB_y1,BB_x2,BB_y2,long_dist,lat_dist,rel_long_vel,rel_lat_vel,abs_long_vel,abs_lat_vel,ttc,size_2d_width,size_2d_height,size_3d_width,size_3d_height,viewing_angle,azimuth_angle,left_angle,right_angle,side_angle,vcs_3d_bbox_x_1,vcs_3d_bbox_x_2,vcs_3d_bbox_x_3,vcs_3d_bbox_x_4,vcs_3d_bbox_x_5,vcs_3d_bbox_x_6,vcs_3d_bbox_x_7,vcs_3d_bbox_x_8,vcs_3d_bbox_y_1,vcs_3d_bbox_y_2,vcs_3d_bbox_y_3,vcs_3d_bbox_y_4,vcs_3d_bbox_y_5,vcs_3d_bbox_y_6,vcs_3d_bbox_y_7,vcs_3d_bbox_y_8,vcs_3d_bbox_z_1,vcs_3d_bbox_z_2,vcs_3d_bbox_z_3,vcs_3d_bbox_z_4,vcs_3d_bbox_z_5,vcs_3d_bbox_z_6,vcs_3d_bbox_z_7,vcs_3d_bbox_z_8,validity_dist,validity_size_2d,validity_size_3d,validity_rel_velacc,validity_abs_velacc,validity_ttc,de_state
2,1,945.243,620,973.03,642,131.059,-0.184309,0,0,24.6502,-0.00385015,0,1.88877,1.46306,1.85,1.52,0.823558,0.0713601,-0.340392,0.483166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
2,2,984.202,607.543,1051.63,667.072,54.7546,-1.74038,0,0,24.6753,-0.0270018,0,1.93588,1.61557,1.85,1.52,1.99554,1.81198,0.813835,2.80938,0,54.784,54.7252,54.784,54.7252,59.3317,59.2729,59.3317,59.2729,-0.815847,-2.66491,-0.815847,-2.66491,-0.960528,-2.80959,-0.960528,-2.80959,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
2,3,924.455,619,942.242,635.535,187.177,2.23804,0,0,24.3277,0.00164768,0,1.71217,1.54877,1.85,1.52,0.527292,-0.692833,-0.956452,-0.42916,-0.41981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
2,4,1251.43,558.03,1595.81,818.807,12.2241,-3.5145,0,0,24.7524,-0.0127116,0,2.27468,1.64083,1.85,1.52,6.39372,15.2006,11.9569,18.3507,8.69761,12.2564,12.1918,12.2564,12.1918,16.8036,16.739,16.8036,16.739,-2.59006,-4.43894,-2.59006,-4.43894,-2.7489,-4.59778,-2.7489,-4.59778,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
2,5,1229.85,584,1249.7,604.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,1,945.122,620,973.126,642,130.851,-0.184318,0,0,24.2203,-0.00366231,0,1.89934,1.45586,1.85,1.52,0.830204,0.0709892,-0.344086,0.486118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
3,2,985.206,608.022,1051.4,667.539,54.6158,-1.75442,0,0,24.3942,-0.0479193,0,1.89716,1.62726,1.85,1.52,1.95907,1.82348,0.843581,2.80265,0,54.6452,54.5863,54.6452,54.5863,59.1929,59.134,59.1929,59.134,-0.829889,-2.67895,-0.829889,-2.67895,-0.974766,-2.82383,-0.974766,-2.82383,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
3,3,924.353,619,942.356,635.17,186.692,2.23475,0,0,23.3176,-0.00364418,0,1.72736,1.54618,1.85,1.52,0.53321,-0.692716,-0.959293,-0.426083,-0.4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
3,4,1252.19,557.401,1595.92,817.931,12.166,-3.50624,0,0,24.6415,-0.00167983,0,2.26545,1.65205,1.85,1.52,6.43803,15.1821,11.9156,18.3537,8.7197,12.199,12.133,12.199,12.133,16.7461,16.6801,16.7461,16.6801,-2.58183,-4.43065,-2.58183,-4.43065,-2.74406,-4.59289,-2.74406,-4.59289,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
3,5,1230.65,584,1250.69,604.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,1,945.049,619.785,973.347,642,130.575,-0.186265,0,0,23.5432,-0.00736188,0,1.91451,1.45183,1.85,1.52,0.839164,0.0730447,-0.34651,0.492654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
4,2,986.94,607.794,1051.02,667.723,54.4817,-1.76887,0,0,24.0664,-0.0744569,0,1.83363,1.64685,1.85,1.52,1.89654,1.84362,0.895006,2.79154,0,54.5112,54.4521,54.5112,54.4521,59.0589,58.9998,59.0589,58.9998,-0.844347,-2.6934,-0.844347,-2.6934,-0.989688,-2.83874,-0.989688,-2.83874,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
4,3,924.764,618.783,942.6,634.603,186.284,2.21714,0,0,22.3757,-0.0390795,0,1.70865,1.54414,1.85,1.52,0.528795,-0.683197,-0.947568,-0.418773,-0.409631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
4,4,1253.24,557.868,1595.26,818.567,12.0996,-3.49216,0,0,24.4671,0.0241301,0,2.24299,1.65943,1.85,1.52,6.41093,15.1775,11.9251,18.336,8.75043,12.1331,12.066,12.1331,12.066,16.6801,16.613,16.6801,16.613,-2.56777,-4.41655,-2.56777,-4.41655,-2.7328,-4.58158,-2.7328,-4.58158,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
4,5,1233.17,584,1252.6,604.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,1,945.011,619.478,973.635,641.794,130.23,-0.190855,0,0,22.7606,-0.016998,0,1.93074,1.44704,1.85,1.52,0.848714,0.076649,-0.347681,0.501034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
5,2,987.661,607.668,1051.68,666.651,54.3878,-1.78532,0,0,23.9067,-0.106193,0,1.82677,1.66291,1.85,1.52,1.89448,1.86397,0.916383,2.81086,0,54.4175,54.3581,54.4175,54.3581,58.9651,58.9057,58.9651,58.9057,-0.860795,-2.70984,-0.860795,-2.70984,-1.00682,-2.85586,-1.00682,-2.85586,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
5,3,925.361,618.476,942.911,634.129,186.071,2.18723,0,0,22.0483,-0.102527,0,1.68141,1.54329,1.85,1.52,0.519825,-0.669855,-0.929741,-0.409916,-0.401119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
5,4,1254.56,558.42,1595.52,818.529,12.0274,-3.47705,0,0,24.3298,0.0559972,0,2.22237,1.66687,1.85,1.52,6.40713,15.1863,11.9358,18.3429,8.78881,12.0609,11.9939,12.0609,11.9939,16.6079,16.5409,16.6079,16.5409,-2.55266,-4.40144,-2.55266,-4.40144,-2.71758,-4.56636,-2.71758,-4.56636,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
5,5,1236.44,583.556,1256.09,603.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6,1,945.156,619.13,973.911,641.49,129.832,-0.199599,0,0,21.8992,-0.0355183,0,1.93347,1.44336,1.85,1.52,0.852184,0.082808,-0.343256,0.508929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
6,2,988.671,606.763,1052.36,665.777,54.3423,-1.80587,0,0,23.8625,-0.145756,0,1.81628,1.67476,1.85,1.52,1.88474,1.88904,0.946323,2.83106,0,54.3721,54.3124,54.3721,54.3124,58.9198,58.86,58.9198,58.86,-0.881357,-2.73039,-0.881357,-2.73039,-1.02828,-2.87732,-1.02828,-2.87732,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
6,3,925.817,617.926,943.217,633.909,186.007,2.15359,0,0,22.1174,-0.170987,0,1.66797,1.54395,1.85,1.52,0.515281,-0.658632,-0.916246,-0.400966,-0.392438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
6,4,1255.88,559.757,1596.82,820.019,11.945,-3.46158,0,0,24.1531,0.0867564,0,2.20317,1.6743,1.85,1.52,6.39408,15.2277,11.9837,18.3778,8.82713,11.9785,11.9115,11.9785,11.9115,16.5256,16.4585,16.5256,16.4585,-2.53719,-4.38598,-2.53719,-4.38598,-2.70216,-4.55094,-2.70216,-4.55094,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
6,5,1239.55,582.694,1259.62,603.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,1,945.456,618.959,973.844,641.14,129.424,-0.207933,0,0,21.1432,-0.0515342,0,1.90308,1.4423,1.85,1.52,0.841293,0.0862477,-0.334372,0.506922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
7,2,989.362,606.853,1053.44,665.821,54.318,-1.82922,0,0,23.8956,-0.188381,0,1.82283,1.67959,1.85,1.52,1.89623,1.91529,0.966813,2.86304,0,54.3481,54.2879,54.3481,54.2879,58.8957,58.8355,58.8957,58.8355,-0.904709,-2.75373,-0.904709,-2.75373,-1.05274,-2.90176,-1.05274,-2.90176,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
7,3,926.045,617.88,943.569,633.834,186.11,2.12257,0,0,22.612,-0.227711,0,1.68228,1.55578,1.85,1.52,0.519453,-0.650049,-0.909749,-0.390296,-0.381935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
7,4,1255.91,560.472,1596.71,819.905,11.8767,-3.44714,0,0,24.0525,0.114133,0,2.19236,1.68164,1.85,1.52,6.38655,15.2285,11.9884,18.375,8.82804,11.91,11.8435,11.91,11.8435,16.4571,16.3905,16.4571,16.3905,-2.52273,-4.37154,-2.52273,-4.37154,-2.68637,-4.53517,-2.68637,-4.53517,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
7,5,1243.47,581.733,1263.57,603.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,1,945.643,619.093,973.807,640.965,129.054,-0.214717,0,0,20.5664,-0.0625963,0,1.88363,1.43995,1.85,1.52,0.834743,0.0884243,-0.328919,0.505823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
8,2,991.378,606.28,1053.99,666.314,54.3107,-1.86017,0,0,23.9582,-0.239046,0,1.78524,1.68723,1.85,1.52,1.85295,1.95341,1.02658,2.87952,0,54.3403,54.2812,54.3403,54.2812,58.8879,58.8289,58.8879,58.8289,-0.935638,-2.7847,-0.935638,-2.7847,-1.08079,-2.92985,-1.08079,-2.92985,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
8,3,926.358,617.86,944.159,633.836,186.411,2.08733,0,0,23.4987,-0.288046,0,1.71346,1.57487,1.85,1.52,0.5277,-0.636737,-0.900562,-0.372861,-0.364759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
8,4,1255.64,561.221,1596.24,820.4,11.8297,-3.43792,0,0,24.0094,0.127721,0,2.18808,1.68809,1.85,1.52,6.31657,15.2499,12.0457,18.3623,8.82028,11.8626,11.7967,11.8626,11.7967,16.4097,16.3439,16.4097,16.3439,-2.51351,-4.36233,-2.51351,-4.36233,-2.67556,-4.52439,-2.67556,-4.52439,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
8,5,1247.18,581.055,1267.26,602.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,1,945.738,619.193,973.987,641.095,128.727,-0.222573,0,0,20.1763,-0.0747849,0,1.88546,1.43785,1.85,1.52,0.837333,0.09249,-0.326149,0.511183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
9,2,992.951,606.208,1054.98,666.342,54.3172,-1.89495,0,0,24.0594,-0.291531,0,1.77097,1.69707,1.85,1.52,1.83556,1.99134,1.0732,2.90876,0,53.8827,53.8253,53.8827,53.8253,59.357,59.2995,59.357,59.2995,-0.956008,-2.80512,-0.956008,-2.80512,-1.12605,-2.97515,-1.12605,-2.97515,1.69707,1.69707,0,0,1.69707,1.69707,0,0,1,1,1,0,0,0,4
9,3,926.686,618.069,944.869,634.07,186.84,2.04677,0,0,24.5732,-0.353404,0,1.7553,1.58328,1.85,1.52,0.538377,-0.621399,-0.890562,-0.352184,-0.344389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
9,4,1254.64,561.022,1595.22,819.975,11.8042,-3.43576,0,0,24.0356,0.129252,0,2.19138,1.69507,1.85,1.52,6.21562,15.2716,12.1193,18.335,8.79122,11.3523,11.2887,11.3523,11.2887,16.8669,16.8033,16.8669,16.8033,-2.49466,-4.34357,-2.49466,-4.34357,-2.68445,-4.53335,-2.68445,-4.53335,1.69507,1.69507,0,0,1.69507,1.69507,0,0,1,1,1,0,0,0,4
9,5,1250.34,580.559,1271.09,602.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,1,945.996,619.461,974.264,641.193,128.385,-0.234967,0,0,20.0502,-0.0949835,0,1.88335,1.43446,1.85,1.43446,0.837809,0.100388,-0.31849,0.519319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
10,2,994.628,605.521,1056.07,666.148,54.1124,-1.92545,0,0,24.6469,-0.358355,0,1.75994,1.70841,1.85,1.70841,1.81806,2.03229,1.1229,2.94096,0,54.132,54.076,54.132,54.076,59.6064,59.5504,59.6064,59.5504,-1.00062,-2.84977,-1.00062,-2.84977,-1.16631,-3.01547,-1.16631,-3.01547,1.70841,1.70841,0,0,1.70841,1.70841,0,0,1,1,1,0,0,0,4
10,3,927.233,618.022,945.584,634.214,187.185,1.99813,0,0,25.9342,-0.428683,0,1.77671,1.59032,1.85,1.59032,0.543458,-0.602726,-0.874428,-0.33097,-0.322672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
10,4,1255.12,560.695,1595.94,819.79,11.5725,-3.42924,0,0,24.568,0.107322,0,2.19677,1.70289,1.85,1.70289,6.22008,15.2888,12.1341,18.3542,8.80503,11.5745,11.5126,11.5745,11.5126,17.0893,17.0274,17.0893,17.0274,-2.50379,-4.35275,-2.50379,-4.35275,-2.68837,-4.53734,-2.68837,-4.53734,1.70289,1.70289,0,0,1.70289,1.70289,0,0,1,1,1,0,0,0,4
10,5,1254.21,580.377,1274.03,602.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,1,946.453,619.617,974.356,641.262,127.051,-0.248151,0,0,17.6986,-0.114795,0,1.82401,1.43355,1.85,1.43355,0.827194,0.108584,-0.304987,0.522207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
11,2,995.497,605.519,1057.31,665.812,54.8415,-1.98252,0,0,26.1078,-0.449631,32.728,1.80929,1.71751,1.85,1.71751,1.82911,2.06361,1.14868,2.97779,0,54.8615,54.8047,54.8615,54.8047,60.3358,60.279,60.3358,60.279,-1.0577,-2.90683,-1.0577,-2.90683,-1.22563,-3.07476,-1.22563,-3.07476,1.71751,1.71751,0,0,1.71751,1.71751,0,0,1,1,1,0,0,1,5
11,3,927.867,617.798,946.26,634.298,190.044,1.96423,0,0,31.5564,-0.46791,0,1.82818,1.59997,1.85,1.59997,0.544538,-0.5833,-0.855544,-0.311005,-0.303203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
11,4,1255.2,560.328,1595.31,819.7,11.9057,-3.48227,0,0,25.2448,-0.00750094,9.21777,2.26548,1.70981,1.85,1.70981,6.19649,15.2833,12.1408,18.3373,8.80751,11.9084,11.8451,11.9084,11.8451,17.4231,17.3598,17.4231,17.3598,-2.55682,-4.40574,-2.55682,-4.40574,-2.74555,-4.59447,-2.74555,-4.59447,1.70981,1.70981,0,0,1.70981,1.70981,0,0,1,1,1,0,0,1,5
11,5,1257.53,579.949,1278.81,602.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12,1,946.906,619.884,974.418,641.313,126.416,-0.263483,0,0,16.9566,-0.136872,0,1.80048,1.43362,1.85,1.43362,0.815493,0.116209,-0.291513,0.52398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
12,2,995.933,605.909,1058.79,665.897,55.271,-2.02912,0,0,26.873,-0.514651,32.728,1.84275,1.72319,1.85,1.72319,1.85998,2.09198,1.1616,3.02158,0,55.2917,55.2335,55.2917,55.2335,60.7659,60.7076,60.7659,60.7076,-1.10431,-2.9534,-1.10431,-2.9534,-1.2767,-3.12578,-1.2767,-3.12578,1.72319,1.72319,0,0,1.72319,1.72319,0,0,1,1,1,0,0,1,5
12,3,928.783,617.485,946.997,634.35,192.352,1.91449,0,0,35.5746,-0.533491,0,1.82535,1.61481,1.85,1.61481,0.539838,-0.55882,-0.828713,-0.288875,-0.281702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
12,4,1256.69,560.111,1594.79,819.965,12.0988,-3.51378,0,0,25.6115,-0.0768225,11.0256,2.25586,1.71645,1.85,1.71645,6.23386,15.251,12.0894,18.3233,8.85105,12.1032,12.0366,12.1032,12.0366,17.6175,17.5509,17.6175,17.5509,-2.58833,-4.43713,-2.58833,-4.43713,-2.78709,-4.63589,-2.78709,-4.63589,1.71645,1.71645,0,0,1.71645,1.71645,0,0,1,1,1,0,0,1,5
12,5,1263.35,580.005,1283.47,602.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13,1,947.103,620.218,974.614,641.745,126.2,-0.278356,0,0,17.0367,-0.156245,0,1.80373,1.43444,1.85,1.43444,0.815498,0.122055,-0.28567,0.529828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
13,2,996.261,606.18,1059.19,665.72,55.4996,-2.06069,0,0,27.1762,-0.546647,28.3916,1.84524,1.72632,1.85,1.72632,1.86227,2.10285,1.17132,3.03359,0,55.521,55.4612,55.521,55.4612,60.9951,60.9352,60.9951,60.9352,-1.1359,-2.98493,-1.1359,-2.98493,-1.31302,-3.16205,-1.31302,-3.16205,1.72632,1.72632,0,0,1.72632,1.72632,0,0,1,1,1,0,0,1,5
13,3,929.576,617.573,947.669,634.781,193.692,1.85375,0,0,37.3989,-0.614071,0,1.8158,1.62008,1.85,1.62008,0.535829,-0.537082,-0.804972,-0.269143,-0.26252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
13,4,1256.77,560.271,1592.93,820.339,12.2127,-3.53223,0,0,25.7787,-0.117844,12.5221,2.24808,1.72151,1.85,1.72151,6.17373,15.2302,12.0996,18.2733,8.85319,12.2191,12.1484,12.2191,12.1484,17.733,17.6623,17.733,17.6623,-2.6068,-4.45545,-2.6068,-4.45545,-2.81769,-4.66634,-2.81769,-4.66634,1.72151,1.72151,0,0,1.72151,1.72151,0,0,1,1,1,0,0,1,5
13,5,1266.85,579.892,1286.89,602.002,78.3393,-13.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
14,1,947.152,620.791,974.895,642.351,126.156,-0.291973,0,0,17.3727,-0.171748,0,1.82076,1.43405,1.85,1.43405,0.822215,0.126964,-0.28412,0.538096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
14,2,996.687,606.248,1059.51,665.856,55.5986,-2.08299,0,0,27.1834,-0.55888,26.1864,1.84065,1.7282,1.85,1.7282,1.85897,2.11385,1.18396,3.04293,0,55.6208,55.5595,55.6208,55.5595,61.0947,61.0334,61.0947,61.0334,-1.15822,-3.0072,-1.15822,-3.0072,-1.33979,-3.18877,-1.33979,-3.18877,1.7282,1.7282,0,0,1.7282,1.7282,0,0,1,1,1,0,0,1,5
14,3,930.312,618.008,948.129,635.176,194.496,1.79239,0,0,38.0692,-0.689135,0,1.79029,1.62588,1.85,1.62588,0.527347,-0.519324,-0.782974,-0.255628,-0.249444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
14,4,1257.29,560.062,1593.62,819.594,12.2851,-3.54743,0,0,25.8181,-0.147037,15.2248,2.25409,1.72648,1.85,1.72648,6.20955,15.2313,12.0822,18.2918,8.86829,12.2931,12.2193,12.2931,12.2193,17.8065,17.7328,17.8065,17.7328,-2.62201,-4.47054,-2.62201,-4.47054,-2.84211,-4.69064,-2.84211,-4.69064,1.72648,1.72648,0,0,1.72648,1.72648,0,0,1,1,1,0,0,1,5
14,5,1269.22,580.053,1290.03,601.742,77.6031,-13.1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
