frame_id,tracking_id,BB_x1,BB_y1,BB_x2,BB_y2,long_dist,lat_dist,rel_long_vel,rel_lat_vel,abs_long_vel,abs_lat_vel,ttc,size_2d_width,size_2d_height,size_3d_width,size_3d_height,viewing_angle,azimuth_angle,left_angle,right_angle,side_angle,vcs_3d_bbox_x_1,vcs_3d_bbox_x_2,vcs_3d_bbox_x_3,vcs_3d_bbox_x_4,vcs_3d_bbox_x_5,vcs_3d_bbox_x_6,vcs_3d_bbox_x_7,vcs_3d_bbox_x_8,vcs_3d_bbox_y_1,vcs_3d_bbox_y_2,vcs_3d_bbox_y_3,vcs_3d_bbox_y_4,vcs_3d_bbox_y_5,vcs_3d_bbox_y_6,vcs_3d_bbox_y_7,vcs_3d_bbox_y_8,vcs_3d_bbox_z_1,vcs_3d_bbox_z_2,vcs_3d_bbox_z_3,vcs_3d_bbox_z_4,vcs_3d_bbox_z_5,vcs_3d_bbox_z_6,vcs_3d_bbox_z_7,vcs_3d_bbox_z_8,validity_dist,validity_size_2d,validity_size_3d,validity_rel_velacc,validity_abs_velacc,validity_ttc,de_state
9,4,870.703,611.637,920.909,658.669,0,0,0,0,6.11854,-0.0612225,0,0,0,1.85,1.52,1.22893,-1.68241,-2.29661,-1.06769,-2.54789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
10,1,899.441,588.383,1020.71,701.58,28.0427,-0.0548089,0,0,14.9859,0.0660328,0,1.81859,1.70413,1.86879,1.70413,3.58726,0.0953042,-1.69783,1.88942,0,28.0285,28.0238,28.0285,28.0238,33.5217,33.5169,33.5217,33.5169,0.879623,-0.989156,0.879623,-0.989156,0.865569,-1.00321,0.865569,-1.00321,1.70413,1.70413,0,0,1.70413,1.70413,0,0,1,1,1,0,0,0,4
10,2,738.886,601.928,818.304,670.581,44.6108,4.17514,0,0,11.9509,0.0509592,0,1.87157,1.58905,1.85,1.58905,2.3173,-5.26735,-6.42359,-4.10629,0,44.5276,44.694,44.5276,44.694,49.7525,49.9189,49.7525,49.9189,5.09639,3.25389,5.09639,3.25389,5.56824,3.72573,5.56824,3.72573,1.58905,1.58905,0,0,1.58905,1.58905,0,0,1,1,1,0,0,0,4
10,3,842.742,612.846,885.008,647.205,0,0,0,0,9.42015,0.496114,0,0,0,1.85,1.52,1.05986,-2.65991,-3.18956,-2.1297,-3.37366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
10,4,870.656,611.624,921.475,658.799,0,0,0,0,3.90184,-0.0531238,0,0,0,1.85,1.52,1.26523,-1.6838,-2.31613,-1.05091,-2.54929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
11,1,899.037,588.05,1020.24,701.287,28.2707,-0.0466003,0,0,15.5622,0.0788943,13.3208,1.83558,1.70652,1.86879,1.70652,3.58548,0.0824344,-1.7098,1.87568,0,28.2563,28.2519,28.2563,28.2519,33.7495,33.745,33.7495,33.745,0.88783,-0.980951,0.88783,-0.980951,0.87472,-0.994061,0.87472,-0.994061,1.70652,1.70652,0,0,1.70652,1.70652,0,0,1,1,1,0,0,1,5
11,2,738.276,601.465,817.441,670.111,44.342,4.1712,0,0,11.7326,0.041608,5.22354,1.84442,1.59267,1.85,1.59267,2.30968,-5.28897,-6.4414,-4.13172,0,44.2584,44.4255,44.2584,44.4255,49.4832,49.6502,49.4832,49.6502,5.09242,3.24997,5.09242,3.24997,5.56603,3.72358,5.56603,3.72358,1.59267,1.59267,0,0,1.59267,1.59267,0,0,1,1,1,0,0,1,5
11,3,841.281,612.264,884.084,646.876,84.7365,3.99502,0,0,8.79039,0.528416,0,0,0,1.85,1.52,1.06318,-2.68898,-3.22028,-2.1571,-3.41674,84.6735,84.7996,84.6735,84.7996,89.2129,89.339,89.2129,89.339,4.91787,3.07218,4.91787,3.07218,5.22817,3.38248,5.22817,3.38248,1.52,1.52,0,0,1.52,1.52,0,0,1,0,1,0,0,0,4
11,4,870.193,611.184,921.792,658.567,0,0,0,0,0.2778,-0.0535636,0,0,0,1.85,1.52,1.28281,-1.68322,-2.32434,-1.04153,-2.56296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
12,1,898.599,587.428,1019.99,700.643,28.4078,-0.0395244,0,0,15.8853,0.088436,22.2361,1.83654,1.70901,1.86879,1.70901,3.59083,0.0721321,-1.72277,1.86806,0,28.3932,28.3891,28.3932,28.3891,33.8864,33.8823,33.8864,33.8823,0.894903,-0.973878,0.894903,-0.973878,0.882748,-0.986034,0.882748,-0.986034,1.70901,1.70901,0,0,1.70901,1.70901,0,0,1,1,1,0,0,1,5
12,2,736.734,600.61,816.176,669.231,44.2538,4.18765,0,0,11.8654,0.0723962,5.61351,1.85869,1.59533,1.85,1.59533,2.31746,-5.33013,-6.48642,-4.16896,0,44.1699,44.3376,44.1699,44.3376,49.3944,49.5622,49.3944,49.5622,5.10884,3.26646,5.10884,3.26646,5.58454,3.74217,5.58454,3.74217,1.59533,1.59533,0,0,1.59533,1.59533,0,0,1,1,1,0,0,1,5
12,3,839.756,611.378,882.852,646.335,84.4889,4.04202,0,0,8.8029,0.588356,0,0,0,1.85,1.52,1.07219,-2.73,-3.26581,-2.19361,-3.46175,84.4252,84.5527,84.4252,84.5527,88.9643,89.0919,88.9643,89.0919,4.96482,3.11922,4.96482,3.11922,5.27845,3.43285,5.27845,3.43285,1.52,1.52,0,0,1.52,1.52,0,0,1,0,1,0,0,0,4
12,4,869.538,610.557,921.393,657.762,0,0,0,0,0.2778,-0.0158188,0,0,0,1.85,1.52,1.31105,-1.70914,-2.36436,-1.05332,-2.58234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
13,1,898.195,586.705,1019.24,699.957,28.4996,-0.031603,0,0,16.0763,0.0988421,15.4392,1.83178,1.71119,1.86879,1.71119,3.58071,0.0551137,-1.73471,1.846,0,28.4849,28.4811,28.4849,28.4811,33.9781,33.9743,33.9781,33.9743,0.902821,-0.965961,0.902821,-0.965961,0.891749,-0.977033,0.891749,-0.977033,1.71119,1.71119,0,0,1.71119,1.71119,0,0,1,1,1,0,0,1,5
13,2,735.582,599.195,814.842,668.629,44.2647,4.21473,0,0,12.1499,0.120485,6.70484,1.85717,1.59831,1.85,1.59831,2.31166,-5.36666,-6.52005,-4.20838,0,44.1804,44.349,44.1804,44.349,49.4047,49.5733,49.4047,49.5733,5.13588,3.29358,5.13588,3.29358,5.61391,3.7716,5.61391,3.7716,1.59831,1.59831,0,0,1.59831,1.59831,0,0,1,1,1,0,0,1,5
