frame_id,ocPitch,drv_color,drv_position,drv_type,drv_trackingId,drv_enable,drv_multiple,drv_roadBoundaryType,drv_vcs_start,drv_vcs_end,drv_vcs_predicted_start,drv_vcs_predicted_end,drv_lineWidthModel_C0,drv_lineWidthModel_C1,drv_segment_num,drv_segment_start,drv_segment_end,drv_segment_C0,drv_segment_C1,drv_segment_C2,drv_segment_C3,rb_color,rb_position,rb_type,rb_trackingID,rb_enable,rb_multiple,rb_roadBoundaryType,rb_vcs_start,rb_vcs_end,rb_vcs_predicted_start,rb_vcs_predicted_end,rb_lineWidthModel_C0,rb_lineWidthModel_C1,rb_segment_num,rb_segment_start,rb_segment_end,rb_segment_C0,rb_segment_C1,rb_segment_C2,rb_segment_C3,drv_lines_num,rb_lines_num,num_of_merged_point,merge_pos_lon,num_of_branch_point,branch_pos_lon,confidence
6,-0.0411559,2,2,2,3,1,1,1,11.0518,51.7372,11.9814,48.9187,0.211562,0.00371421,1,11.9814,48.9187,5.58928,-0.0345286,0.000838109,1.71539e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
6,-0.0411559,1,3,3,2,1,1,1,5.51305,80.2465,6.99702,72.9216,0.181639,0.00271626,1,6.99702,72.9216,1.54977,-0.0191715,0.000758511,3.09031e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
6,-0.0411559,1,4,2,1,1,1,1,5.1378,42.5519,5.00315,40.0197,0.14761,0.00673207,1,5.00315,40.0197,-2.11465,-0.00569893,0.000513605,7.20981e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
6,-0.0411559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.70665,45.4416,10.0141,44.0553,0,0,1,10.0141,44.0553,-4.80202,-0.00324245,0.000433258,6.56762e-09,3,2,0,-1,0,-1,0
6,-0.0411559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,14.8396,47.0348,15.9666,46.8932,0,0,1,15.9666,46.8932,7.13786,-0.00894105,0.000573801,1.20049e-08,3,2,0,-1,0,-1,0
7,-0.0414637,2,2,2,3,1,1,1,11.0959,52.3022,11.9793,50.9044,0.210704,0.00378943,1,11.9793,50.9044,5.58874,-0.0346131,0.000849385,2.05871e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
7,-0.0414637,1,3,3,2,1,1,1,5.21774,77.9409,6.9967,74.907,0.181128,0.00268836,1,6.9967,74.907,1.52823,-0.0177661,0.000750085,3.42078e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
7,-0.0414637,1,4,2,1,1,1,1,5.14623,42.88,5.00352,41.0223,0.147402,0.00673906,1,5.00352,41.0223,-2.13148,-0.00364629,0.000476057,6.80561e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
7,-0.0414637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.73821,45.9005,9.46648,44.0618,0,0,1,9.46648,44.0618,-4.79831,-0.00386834,0.0004588,-1.32285e-07,3,2,0,-1,0,-1,0.0268113
7,-0.0414637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,14.9172,47.5892,15.4211,46.8818,0,0,1,15.4211,46.8818,7.17537,-0.0135557,0.000712071,-1.48425e-06,3,2,0,-1,0,-1,0.0243
8,-0.0417812,2,2,2,3,1,1,1,11.1338,52.8429,10.9776,51.8857,0.210748,0.00390971,1,10.9776,51.8857,5.5545,-0.031725,0.000807934,2.07397e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
8,-0.0417812,1,3,3,2,1,1,1,5.21882,77.9811,5.99669,76.8857,0.180573,0.00278732,1,5.99669,76.8857,1.50794,-0.0162529,0.000738232,3.77031e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
8,-0.0417812,1,4,2,1,1,1,1,5.15491,43.4469,4.00332,42.0268,0.146495,0.00676219,1,4.00332,42.0268,-2.13244,-0.00327288,0.000472541,7.26006e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
8,-0.0417812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.64434,46.2972,8.91847,45.0745,0,0,1,8.91847,45.0745,-4.79642,-0.00395945,0.000451725,1.03905e-08,3,2,0,-1,0,-1,0.0335107
8,-0.0417812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,14.9948,48.1876,14.8756,47.8588,0,0,1,14.8756,47.8588,7.12556,-0.00809786,0.000548052,-1.74513e-07,3,2,0,-1,0,-1,0.0292876
9,-0.0419976,2,2,2,3,1,1,1,11.1733,53.3022,10.9804,52.8956,0.212482,0.00381516,1,10.9804,52.8956,5.56427,-0.0325035,0.000837266,2.20211e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
9,-0.0419976,1,3,3,2,1,1,1,5.22436,79.2229,5.99713,78.8901,0.180931,0.00274466,1,5.99713,78.8901,1.48183,-0.0142891,0.000720396,3.49862e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
9,-0.0419976,1,4,2,1,1,1,1,5.16038,43.9292,4.00291,42.023,0.146323,0.00680861,1,4.00291,42.023,-2.14023,-0.00242341,0.00045986,7.1189e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
9,-0.0419976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.6663,46.6568,8.36983,45.0648,0,0,1,8.36983,45.0648,-4.79328,-0.0049346,0.000484275,-3.18941e-07,3,2,0,-1,0,-1,0.0480205
9,-0.0419976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,14.7634,48.377,14.3291,47.8757,0,0,1,14.3291,47.8757,7.1047,-0.00621366,0.000519687,-1.57791e-07,3,2,0,-1,0,-1,0.0411156
10,-0.0421168,2,2,2,3,1,1,1,11.3647,53.5705,9.97899,52.8777,0.211804,0.00384618,1,9.97899,52.8777,5.55392,-0.0316255,0.000837263,2.34888e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
10,-0.0421168,1,3,3,2,1,1,1,5.22842,80.4137,4.99719,79.8701,0.182015,0.00272102,1,4.99719,79.8701,1.46435,-0.0127492,0.000705782,3.73002e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
10,-0.0421168,1,4,2,1,1,1,1,5.16475,44.3204,3.00258,43.0279,0.145616,0.0069004,1,3.00258,43.0279,-2.14419,-0.0015486,0.00043824,6.56076e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
10,-0.0421168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.69282,46.9483,7.82298,45.0771,0,0,1,7.82298,45.0771,-4.78306,-0.0053429,0.00044823,4.74529e-07,3,2,0,-1,0,-1,0.05
10,-0.0421168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,14.8206,48.7044,13.7849,47.8543,0,0,1,13.7849,47.8543,7.08507,-0.00277297,0.000408647,1.05831e-06,3,2,0,-1,0,-1,0.05
11,-0.0421201,2,2,2,3,1,1,1,11.3879,59.2343,9.98062,54.8792,0.212733,0.00376114,1,9.98062,54.8792,5.57695,-0.0333887,0.000887134,2.84133e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
11,-0.0421201,1,3,3,2,1,1,1,5.22777,80.8973,4.99743,79.8781,0.182333,0.00282713,1,4.99743,79.8781,1.44423,-0.0110955,0.000690271,3.46145e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
11,-0.0421201,1,4,2,1,1,1,1,5.16398,44.5146,3.00238,43.0254,0.14579,0.00689028,1,3.00238,43.0254,-2.15197,-0.000671947,0.000422581,6.16046e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
11,-0.0421201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.70623,47.1043,7.27416,46.0722,0,0,1,7.27416,46.0722,-4.78644,-0.00552438,0.000471101,-2.25454e-07,3,2,0,-1,0,-1,0.05
11,-0.0421201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,14.874,48.9157,13.2384,47.8648,0,0,1,13.2384,47.8648,7.07346,-0.00116206,0.000407845,8.34714e-07,3,2,0,-1,0,-1,0.05
12,-0.0419338,2,2,2,3,1,1,1,11.5781,61.748,8.99176,56.937,0.214676,0.0039299,1,8.99176,56.937,5.5901,-0.0344329,0.000937031,2.0129e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
12,-0.0419338,1,3,3,2,1,1,1,5.22378,81.076,3.99903,80.935,0.184299,0.00266681,1,3.99903,80.935,1.43006,-0.0092979,0.000671262,1.95081e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
12,-0.0419338,1,4,2,1,1,1,1,5.16024,44.5172,2.00075,43.011,0.147746,0.00665708,1,2.00075,43.011,-2.15052,-0.000210174,0.000410644,3.92495e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.110987
12,-0.0419338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.5852,49.6381,6.72705,48.0339,0,0,1,6.72705,48.0339,-4.78983,-0.00423675,0.000417888,1.78879e-07,3,2,0,-1,0,-1,0.05
12,-0.0419338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,15.2009,51.9958,12.6924,49.9309,0,0,1,12.6924,49.9309,7.08765,-0.00109619,0.000425872,1.28867e-06,3,2,0,-1,0,-1,0.05
13,-0.0418515,2,2,2,3,1,1,1,11.6002,59.7375,8.99655,58.9714,0.215282,0.00410476,1,8.99655,58.9714,5.60153,-0.0344849,0.000959214,1.01504e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
13,-0.0418515,1,3,3,2,1,1,1,5.22109,80.8786,3.9996,79.9723,0.184957,0.00262447,1,3.9996,79.9723,1.41915,-0.00807452,0.000663743,8.76949e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
13,-0.0418515,1,4,2,1,1,1,1,5.15766,44.4388,2.00031,43.0044,0.151944,0.00629642,1,2.00031,43.0044,-2.15899,0.00115278,0.000382782,1.51983e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.179596
13,-0.0418515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.58977,49.4441,6.18,48.0138,0,0,1,6.18,48.0138,-4.78543,-0.00489636,0.000440551,4.50783e-08,3,2,0,-1,0,-1,0.05
13,-0.0418515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,15.211,48.7969,12.1458,48.9714,0,0,1,12.1458,48.9714,7.07321,0.00135219,0.000428368,9.36237e-07,3,2,0,-1,0,-1,0.05
14,-0.0416931,2,2,2,3,1,1,1,11.6212,58.1257,7.98866,57.9004,0.215716,0.00405425,1,7.98866,57.9004,5.55415,-0.0297558,0.000893411,2.75694e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
14,-0.0416931,1,3,3,2,1,1,1,5.21714,79.037,2.99888,78.9088,0.185471,0.00256223,1,2.99888,78.9088,1.41792,-0.00738113,0.000658476,2.57153e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.107156
14,-0.0416931,1,4,2,1,1,1,1,5.15325,44.0041,1.00059,43.0177,0.154096,0.00621099,1,1.00059,43.0177,-2.15449,0.00110578,0.000379447,4.47174e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.257489
14,-0.0416931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.59804,48.1216,5.63226,47.0517,0,0,1,5.63226,47.0517,-4.76187,-0.00723357,0.000470239,6.89482e-07,3,2,0,-1,0,-1,0.05
14,-0.0416931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,15.266,47.6866,11.5998,47.8986,0,0,1,11.5998,47.8986,7.03804,0.00549204,0.000396936,2.75457e-07,3,2,0,-1,0,-1,0.05
15,-0.0415676,2,2,2,3,1,1,1,11.8023,61.0669,6.98722,59.8663,0.223135,0.00380722,1,6.98722,59.8663,5.53383,-0.0273961,0.000868366,3.20666e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
15,-0.0415676,1,3,3,2,1,1,1,5.21339,77.9363,1.99903,78.8867,0.185474,0.00259258,1,1.99903,78.8867,1.41497,-0.00652924,0.000650034,2.92387e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.175263
15,-0.0415676,1,4,2,1,1,1,1,5.14894,43.189,0,42.0231,0.156094,0.0059846,1,0,42.0231,-2.14613,0.000214983,0.00040157,5.03247e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.341549
15,-0.0415676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.59052,47.6304,5.0831,46.0658,0,0,1,5.0831,46.0658,-4.74764,-0.00966176,0.000547138,3.69733e-07,3,2,0,-1,0,-1,0.05
15,-0.0415676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,15.5586,47.293,11.0528,47.8704,0,0,1,11.0528,47.8704,7.00647,0.0101881,0.000315598,4.48112e-07,3,2,0,-1,0,-1,0.05
16,-0.0410727,2,2,2,3,1,1,1,11.7545,60.8532,6.99515,59.9472,0.222789,0.00361515,1,6.99515,59.9472,5.51821,-0.0248411,0.000837188,1.44574e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
16,-0.0410727,1,3,3,2,1,1,1,5.20251,83.6718,1.99964,80.9496,0.186326,0.00236418,1,1.99964,80.9496,1.39322,-0.00412437,0.000622685,1.36458e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.249424
16,-0.0410727,1,4,2,1,1,1,1,5.13742,43.0234,0,42.0081,0.155531,0.00602451,1,0,42.0081,-2.15191,0.00111709,0.000384968,2.83257e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.424953
16,-0.0410727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.68888,46.9777,4.53624,46.0238,0,0,1,4.53624,46.0238,-4.74071,-0.0104852,0.000580365,3.77355e-07,3,2,0,-1,0,-1,0.05
16,-0.0410727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,15.4934,46.6846,10.5068,46.951,0,0,1,10.5068,46.951,6.98388,0.0135746,0.000278979,-1.71945e-08,3,2,0,-1,0,-1,0.05
17,-0.040907,2,2,2,3,1,1,1,11.7382,58.0383,5.9887,58.8657,0.220997,0.00375088,1,5.9887,58.8657,5.48544,-0.0213714,0.000786286,2.67146e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
17,-0.040907,1,3,3,2,1,1,1,5.19739,74.6708,0,79.8796,0.185507,0.00247044,1,0,79.8796,1.39905,-0.00404686,0.000625449,2.79533e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.333443
17,-0.040907,1,4,2,1,1,1,1,5.13214,43.2613,0,42.0238,0.154299,0.00606331,1,0,42.0238,-2.1573,0.00184474,0.000371644,4.55924e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.503577
17,-0.040907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.67568,44.3344,3.9887,45.0658,0,0,1,3.9887,45.0658,-4.73628,-0.0111663,0.000610786,3.55889e-07,3,2,0,-1,0,-1,0.05
17,-0.040907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,15.4265,45.9871,9.96154,46.8697,0,0,1,9.96154,46.8697,6.96999,0.0159926,0.000243186,-1.95255e-07,3,2,0,-1,0,-1,0.05
18,-0.04083,2,2,2,3,1,1,1,11.7333,58.6266,5.98385,57.8178,0.220614,0.00374397,1,5.98385,57.8178,5.4682,-0.0190514,0.000750824,2.81153e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
18,-0.04083,1,3,3,2,1,1,1,5.19459,74.1401,0,78.8441,0.184823,0.00259794,1,0,78.8441,1.39433,-0.00358685,0.000624897,3.21535e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.417185
18,-0.04083,1,4,2,1,1,1,1,5.12878,43.2209,0,42.036,0.153062,0.00616349,1,0,42.036,-2.16216,0.00243383,0.000360447,3.81791e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.574025
18,-0.04083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,3,9.66978,46.4589,3.43913,45.0957,0,0,1,3.43913,45.0957,-4.73858,-0.011764,0.000654045,5.59205e-08,3,2,0,-1,0,-1,0.05
18,-0.04083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,15.4398,46.0597,9.41523,45.8209,0,0,1,9.41523,45.8209,6.95634,0.0189468,0.000174037,-5.19918e-08,3,2,0,-1,0,-1,0.05
19,-0.0408109,2,2,2,3,1,1,1,11.7339,57.8755,4.98703,57.824,0.221927,0.00356869,1,4.98703,57.824,5.4488,-0.0169723,0.000722266,2.55788e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
19,-0.0408109,1,3,3,2,1,1,1,5.19471,74.1162,0,78.8476,0.183417,0.00274424,1,0,78.8476,1.38742,-0.00287174,0.000621184,3.18704e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.496401
19,-0.0408109,1,4,2,1,1,1,1,5.12869,43.0724,0,42.0343,0.150036,0.00633676,1,0,42.0343,-2.16578,0.00289334,0.000353682,3.66345e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.634025
