frame_id,tracking_id,BB_x1,BB_y1,BB_x2,BB_y2,long_dist,lat_dist,rel_long_vel,rel_lat_vel,abs_long_vel,abs_lat_vel,ttc,size_2d_width,size_2d_height,size_3d_width,size_3d_height,viewing_angle,azimuth_angle,left_angle,right_angle,side_angle,vcs_3d_bbox_x_1,vcs_3d_bbox_x_2,vcs_3d_bbox_x_3,vcs_3d_bbox_x_4,vcs_3d_bbox_x_5,vcs_3d_bbox_x_6,vcs_3d_bbox_x_7,vcs_3d_bbox_x_8,vcs_3d_bbox_y_1,vcs_3d_bbox_y_2,vcs_3d_bbox_y_3,vcs_3d_bbox_y_4,vcs_3d_bbox_y_5,vcs_3d_bbox_y_6,vcs_3d_bbox_y_7,vcs_3d_bbox_y_8,vcs_3d_bbox_z_1,vcs_3d_bbox_z_2,vcs_3d_bbox_z_3,vcs_3d_bbox_z_4,vcs_3d_bbox_z_5,vcs_3d_bbox_z_6,vcs_3d_bbox_z_7,vcs_3d_bbox_z_8,validity_dist,validity_size_2d,validity_size_3d,validity_rel_velacc,validity_abs_velacc,validity_ttc,de_state
2,3,944.236,620.236,973.45,643,119.234,-0.153417,0,0,25.0121,0.00259849,0,1.81063,1.43434,1.85,1.52,0.866066,0.0626768,-0.370326,0.495741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
2,4,923.236,619.762,942.693,635,196.452,2.39351,0,0,24.7368,-0.000359605,0,1.96726,1.51946,1.85,1.52,0.575662,-0.704388,-0.992187,-0.416525,-0.406646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
3,1,1253.01,564.021,1588.72,813.257,12.2034,-3.60321,0,0,24.8399,0.1244,0,2.21648,1.63931,1.85,1.52,6.14143,15.1323,12.0186,18.16,8.74256,12.1123,12.2945,12.1123,12.2945,16.6402,16.8224,16.6402,16.8224,-2.68271,-4.52371,-2.68271,-4.52371,-2.23451,-4.07551,-2.23451,-4.07551,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
3,2,983.505,607.258,1049.19,667.11,51.7852,-1.60764,0,0,24.5013,-0.0558165,0,1.78591,1.59406,1.85,1.52,1.94407,1.76553,0.793155,2.73723,0,51.8135,51.7569,51.8135,51.7569,56.3614,56.3047,56.3614,56.3047,-0.683069,-2.5322,-0.683069,-2.5322,-0.822427,-2.67156,-0.822427,-2.67156,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
3,3,944.379,620.564,972.914,643,119.488,-0.146704,0,0,25.5707,0.013065,0,1.77415,1.43923,1.85,1.52,0.84566,0.0568905,-0.36591,0.47975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
3,4,923.381,619.433,942.974,634.77,196.271,2.38094,0,0,24.3659,-0.0202053,0,1.97816,1.51946,1.85,1.52,0.58075,-0.698118,-0.98846,-0.40771,-0.397961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
4,1,1253.4,564.073,1589.35,813.702,12.2126,-3.55469,0,0,24.8678,0.199176,0,2.19708,1.67768,1.85,1.52,6.10349,15.1677,12.0734,18.1769,8.75388,12.1245,12.3006,12.1245,12.3006,16.6538,16.83,16.6538,16.83,-2.63389,-4.47549,-2.63389,-4.47549,-2.20068,-4.04228,-2.20068,-4.04228,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
4,2,984.046,606.836,1050.03,667.045,51.6025,-1.61469,0,0,24.0612,-0.0667867,0,1.77597,1.60224,1.85,1.52,1.95291,1.786,0.809198,2.76211,0,51.6309,51.5741,51.6309,51.5741,56.1788,56.1219,56.1788,56.1219,-0.690129,-2.53926,-0.690129,-2.53926,-0.829903,-2.67903,-0.829903,-2.67903,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
4,3,944.625,620.7,972.897,642.785,119.887,-0.132199,0,0,26.5409,0.0415774,0,1.76574,1.43927,1.85,1.52,0.838078,0.0595177,-0.359493,0.478585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
4,4,923.869,619.084,943.483,634.673,195.909,2.3696,0,0,23.4756,-0.0418109,0,1.99453,1.51946,1.85,1.52,0.580826,-0.683892,-0.974271,-0.393446,-0.383777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
4,5,1236,583,1256,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,1,1253.48,563.565,1589.38,813.622,12.2371,-3.53618,0,0,24.9364,0.199935,0,2.20307,1.70245,1.85,1.52,6.01201,15.2134,12.1659,18.1779,8.75622,12.1538,12.3205,12.1538,12.3205,16.6853,16.852,16.6853,16.852,-2.61494,-4.45741,-2.61494,-4.45741,-2.20484,-4.04731,-2.20484,-4.04731,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
5,2,984.879,606.449,1050.57,666.562,51.4125,-1.6247,0,0,23.6277,-0.0847791,0,1.7626,1.60972,1.85,1.52,1.94412,1.8063,0.833894,2.77801,0,51.4411,51.384,51.4411,51.384,55.9889,55.9318,55.9889,55.9318,-0.700142,-2.54926,-0.700142,-2.54926,-0.840562,-2.68968,-0.840562,-2.68968,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
5,3,944.89,620.549,973.079,642.478,120.406,-0.130909,0,0,27.7726,0.0413769,0,1.76946,1.4378,1.85,1.52,0.835714,0.0661292,-0.351699,0.484015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
5,4,924.434,619.138,944.088,634.425,195.474,2.33286,0,0,22.4416,-0.120216,0,1.99331,1.51946,1.85,1.52,0.582163,-0.666561,-0.957609,-0.375446,-0.366204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
5,5,1238.32,582.327,1258.32,602.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6,1,1254.26,562.975,1589.52,813.764,12.2689,-3.5329,0,0,25.0265,0.15521,0,2.20569,1.72165,1.85,1.52,5.92819,15.258,12.2535,18.1816,8.77904,12.1922,12.3456,12.1922,12.3456,16.7265,16.8799,16.7265,16.8799,-2.61109,-4.45471,-2.61109,-4.45471,-2.23372,-4.07734,-2.23372,-4.07734,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
6,2,986.312,605.874,1051.36,665.497,51.1901,-1.64064,0,0,23.167,-0.115589,0,1.73772,1.6179,1.85,1.52,1.92529,1.83938,0.876382,2.80167,0,51.2189,51.1614,51.2189,51.1614,55.7667,55.7092,55.7667,55.7092,-0.716088,-2.56519,-0.716088,-2.56519,-0.857491,-2.7066,-0.857491,-2.7066,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
6,3,945.221,620.252,973.59,642.13,120.98,-0.142596,0,0,29.0225,0.0117916,0,1.78936,1.43409,1.85,1.52,0.841074,0.0785758,-0.341933,0.499141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
6,4,925.111,619.188,944.577,634.305,195.079,2.28281,0,0,21.6366,-0.224508,0,1.97093,1.51946,1.85,1.52,0.57673,-0.649321,-0.937656,-0.360926,-0.352117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
6,5,1240.17,581.971,1260.17,602.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,1,1254.13,562.687,1589.08,814.033,12.3029,-3.53299,0,0,25.1021,0.0949015,0,2.21143,1.73866,1.85,1.52,5.91259,15.2536,12.2571,18.1697,8.775,12.235,12.3708,12.235,12.3708,16.7727,16.9085,16.7727,16.9085,-2.61048,-4.45549,-2.61048,-4.45549,-2.27638,-4.12138,-2.27638,-4.12138,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
7,2,987.463,605.62,1052.04,664.632,51.021,-1.65978,0,0,22.888,-0.151147,0,1.7222,1.62545,1.85,1.52,1.91127,1.86649,0.910498,2.82177,0,51.05,50.992,51.05,50.992,55.5977,55.5398,55.5977,55.5398,-0.735233,-2.58432,-0.735233,-2.58432,-0.877834,-2.72693,-0.877834,-2.72693,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
7,3,945.572,620.078,973.88,641.959,121.56,-0.159632,0,0,30.1182,-0.0272701,0,1.79373,1.43242,1.85,1.52,0.838962,0.088084,-0.331369,0.507593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
7,4,925.851,619.235,944.985,634.069,194.83,2.22593,0,0,21.2854,-0.335175,0,1.93594,1.51946,1.85,1.52,0.567119,-0.632302,-0.915832,-0.348713,-0.34035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
7,5,1243.64,581.659,1263.64,601.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,1,1254.46,562.441,1588.53,814.032,12.344,-3.53999,0,0,25.1944,0.0302207,0,2.21686,1.75223,1.85,1.52,5.91127,15.2395,12.2437,18.155,8.78474,12.284,12.4039,12.284,12.4039,16.8244,16.9444,16.8244,16.9444,-2.61694,-4.46304,-2.61694,-4.46304,-2.32196,-4.16807,-2.32196,-4.16807,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
8,2,988.585,605.527,1053.34,664.284,50.9514,-1.68696,0,0,22.8891,-0.201044,0,1.72948,1.63085,1.85,1.52,1.91635,1.9023,0.943763,2.86011,0,50.9807,50.9221,50.9807,50.9221,55.5284,55.4698,55.5284,55.4698,-0.76242,-2.61149,-0.76242,-2.61149,-0.90653,-2.7556,-0.90653,-2.7556,1.52,1.52,0,0,1.52,1.52,0,0,1,1,1,0,0,0,4
8,3,946.146,619.989,974.034,641.895,122.128,-0.182552,0,0,31.0561,-0.0751895,0,1.77569,1.43562,1.85,1.52,0.826471,0.0989439,-0.314266,0.512205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
8,4,926.575,619.085,945.164,633.955,194.73,2.16962,0,0,21.3402,-0.433636,0,1.87994,1.51946,1.85,1.52,0.550977,-0.618896,-0.894355,-0.343378,-0.335406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
8,5,1247.09,581.329,1267.09,601.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,1,1254.97,562.15,1588.67,814.064,12.3911,-3.55486,0,0,25.2878,-0.0367427,0,2.22913,1.76274,1.85,1.52,5.90833,15.2446,12.2503,18.1586,8.79945,12.0847,12.1931,12.0847,12.1931,17.1315,17.24,17.1315,17.24,-2.63354,-4.5054,-2.63354,-4.5054,-2.34115,-4.21301,-2.34115,-4.21301,1.76274,1.76274,0,0,1.76274,1.76274,0,0,1,1,1,0,0,0,4
9,2,989.256,605.712,1054.5,664.787,50.9744,-1.71739,0,0,23.0963,-0.252887,0,1.74967,1.63374,1.85,1.52,1.931,1.92955,0.963668,2.89467,0,50.6492,50.5899,50.6492,50.5899,55.9065,55.8472,55.9065,55.8472,-0.781493,-2.63054,-0.781493,-2.63054,-0.950033,-2.79908,-0.950033,-2.79908,1.63374,1.63374,0,0,1.63374,1.63374,0,0,1,1,1,0,0,0,4
9,3,946.424,619.954,974.301,641.889,122.669,-0.208018,0,0,31.8142,-0.123596,0,1.78319,1.43834,1.85,1.52,0.8267,0.10718,-0.306143,0.520556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
9,4,927.299,619.004,945.414,633.917,194.74,2.10983,0,0,21.633,-0.529374,0,1.82991,1.51946,1.85,1.52,0.536543,-0.604343,-0.872589,-0.336046,-0.328512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
9,5,1250.17,581.198,1270.17,601.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,1,1256.02,562.052,1588.77,814.123,12.317,-3.58075,0,0,25.6433,-0.0875527,0,2.23483,1.77137,1.875,1.77137,5.89215,15.2553,12.2692,18.1614,8.82993,12.2683,12.3657,12.2683,12.3657,17.3167,17.4141,17.3167,17.4141,-2.64452,-4.51698,-2.64452,-4.51698,-2.38185,-4.25432,-2.38185,-4.25432,1.77137,1.77137,0,0,1.77137,1.77137,0,0,1,1,1,0,0,0,4
10,2,990.064,605.807,1055.81,665.452,50.891,-1.74482,0,0,23.7981,-0.317039,0,1.7702,1.63541,1.85,1.63541,1.94585,1.96094,0.987619,2.93347,0,50.921,50.861,50.921,50.861,56.1783,56.1182,56.1783,56.1182,-0.820311,-2.66934,-0.820311,-2.66934,-0.990989,-2.84002,-0.990989,-2.84002,1.63541,1.63541,0,0,1.63541,1.63541,0,0,1,1,1,0,0,0,4
10,3,946.514,620.146,974.613,641.909,123.123,-0.231044,0,0,32.4862,-0.162204,0,1.80304,1.43685,1.85,1.43685,0.833082,0.113233,-0.303283,0.529799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
10,4,927.592,618.969,945.918,633.917,194.706,2.05507,0,0,22.2814,-0.605387,0,1.84963,1.51946,1.85,1.51946,0.542721,-0.592507,-0.86384,-0.32112,-0.313153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4
10,5,1254.97,580.975,1274.01,600.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,1,1256.45,562.528,1588.85,814.033,12.8181,-3.6798,0,0,26.5964,-0.317996,9.99908,2.36622,1.77878,1.875,1.77878,5.91042,15.2484,12.2531,18.1635,8.84252,12.7773,12.8589,12.7773,12.8589,17.8277,17.9094,17.8277,17.9094,-2.74319,-4.61642,-2.74319,-4.61642,-2.52305,-4.39627,-2.52305,-4.39627,1.77878,1.77878,0,0,1.77878,1.77878,0,0,1,1,1,0,0,1,5
11,2,990.933,605.649,1056.8,665.971,52.0851,-1.81136,0,0,26.2507,-0.429471,32.728,1.84512,1.6375,1.85,1.6375,1.94923,1.98839,1.01337,2.9626,0,52.1155,52.0547,52.1155,52.0547,57.3726,57.3118,57.3726,57.3118,-0.886855,-2.73586,-0.886855,-2.73586,-1.05975,-2.90875,-1.05975,-2.90875,1.6375,1.6375,0,0,1.6375,1.6375,0,0,1,1,1,0,0,1,5
11,3,946.515,620.26,974.948,642.134,123.818,-0.250367,0,0,33.3791,-0.189847,0,1.83646,1.43442,1.85,1.43442,0.842684,0.118228,-0.303088,0.539596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
11,4,927.855,618.961,946.521,633.935,194.886,2.00416,0,0,22.8129,-0.666724,0,1.88487,1.51946,1.85,1.51946,0.553457,-0.579657,-0.856357,-0.302901,-0.295254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
11,5,1258.12,580.687,1278.26,600.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12,1,1256.6,562.33,1588.99,813.659,13.1022,-3.75153,0,0,27.0334,-0.465378,10.9368,2.37232,1.78643,1.875,1.78643,5.88356,15.2655,12.2838,18.1674,8.84704,13.0672,13.1372,13.0672,13.1372,18.119,18.1889,18.119,18.1889,-2.81468,-4.68837,-2.81468,-4.68837,-2.62597,-4.49966,-2.62597,-4.49966,1.78643,1.78643,0,0,1.78643,1.78643,0,0,1,1,1,0,0,1,5
12,2,991.922,605.815,1057.79,666.193,52.7406,-1.86329,0,0,27.4206,-0.503935,6.96894,1.84697,1.64114,1.85,1.64114,1.94922,2.01771,1.04269,2.9919,0,52.7714,52.7098,52.7714,52.7098,58.0285,57.9669,58.0285,57.9669,-0.9388,-2.78777,-0.9388,-2.78777,-1.114,-2.96297,-1.114,-2.96297,1.64114,1.64114,0,0,1.64114,1.64114,0,0,1,1,1,0,0,1,5
12,3,946.897,620.52,975.102,642.264,124.255,-0.269872,0,0,33.6783,-0.215254,0,1.8238,1.43286,1.85,1.43286,0.83591,0.126179,-0.291752,0.544158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
12,4,928.154,619.166,947.001,634.156,195.052,1.95716,0,0,23.2624,-0.714607,0,1.90395,1.51946,1.85,1.51946,0.558752,-0.568121,-0.847469,-0.288718,-0.281373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
12,5,1261.29,580.37,1282.51,600.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13,1,1257.35,562.177,1589.81,813.174,13.2688,-3.8035,0,0,27.2229,-0.552398,11.742,2.37756,1.79315,1.875,1.79315,5.88452,15.287,12.3048,18.1894,8.86889,13.2374,13.3002,13.2374,13.3002,18.2898,18.3526,18.2898,18.3526,-2.86652,-4.74047,-2.86652,-4.74047,-2.69728,-4.57122,-2.69728,-4.57122,1.79315,1.79315,0,0,1.79315,1.79315,0,0,1,1,1,0,0,1,5
13,2,993.35,605.905,1058.58,666.072,53.1143,-1.90769,0,0,27.9685,-0.558316,8.15135,1.82683,1.64504,1.85,1.64504,1.93046,2.05068,1.08504,3.0155,0,53.1455,53.083,53.1455,53.083,58.4025,58.34,58.4025,58.34,-0.983221,-2.83217,-0.983221,-2.83217,-1.16083,-3.00978,-1.16083,-3.00978,1.64504,1.64504,0,0,1.64504,1.64504,0,0,1,1,1,0,0,1,5
13,3,947.25,620.661,975.134,642.53,124.673,-0.2866,0,0,33.9261,-0.23341,0,1.80879,1.43453,1.85,1.43453,0.826702,0.131885,-0.28144,0.545261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
13,4,928.613,619.478,947.635,634.477,194.636,1.90193,0,0,22.6137,-0.77399,0,1.91238,1.51065,1.85,1.51065,0.563296,-0.551915,-0.833536,-0.27024,-0.263307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
13,5,1265.39,580.038,1286.7,600.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14,1,1258.67,561.651,1590.37,812.581,13.3727,-3.84113,0,0,27.2491,-0.600246,13.5458,2.37926,1.79894,1.875,1.79894,5.88882,15.3001,12.3157,18.2045,8.90735,13.3437,13.4017,13.3437,13.4017,18.3965,18.4546,18.3965,18.4546,-2.90408,-4.77818,-2.90408,-4.77818,-2.7476,-4.6217,-2.7476,-4.6217,1.79894,1.79894,0,0,1.79894,1.79894,0,0,1,1,1,0,0,1,5
14,2,994.562,606.329,1059.43,666.046,53.3344,-1.94662,0,0,28.1597,-0.59831,9.43374,1.81599,1.64863,1.85,1.64863,1.91976,2.08125,1.12095,3.04071,0,53.3661,53.3027,53.3661,53.3027,58.623,58.5596,58.623,58.5596,-1.02217,-2.87108,-1.02217,-2.87108,-1.20224,-3.05116,-1.20224,-3.05116,1.64863,1.64863,0,0,1.64863,1.64863,0,0,1,1,1,0,0,1,5
14,3,947.387,620.912,975.295,642.671,125.015,-0.30024,0,0,33.9823,-0.244451,0,1.81432,1.43496,1.85,1.43496,0.827421,0.136273,-0.277413,0.550008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
14,4,929.189,619.838,948.266,634.841,193.99,1.84027,0,0,21.5846,-0.840039,0,1.91042,1.50317,1.85,1.50317,0.564694,-0.534051,-0.81637,-0.251676,-0.2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5
14,5,1269.53,579.692,1290.79,600.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,1,1259.18,561.362,1589.72,811.635,13.4427,-3.86646,0,0,27.2436,-0.619012,15.1412,2.38188,1.80385,1.875,1.80385,5.8818,15.2861,12.3053,18.1871,8.92237,13.4153,13.4701,13.4153,13.4701,18.4684,18.5233,18.4684,18.5233,-2.92936,-4.80356,-2.92936,-4.80356,-2.78147,-4.65567,-2.78147,-4.65567,1.80385,1.80385,0,0,1.80385,1.80385,0,0,1,1,1,0,0,1,5
15,2,995.474,606.523,1060.59,666.017,53.4661,-1.98231,0,0,28.2124,-0.629645,9.70366,1.82331,1.65187,1.85,1.65187,1.92713,2.11199,1.14799,3.07512,0,53.4982,53.434,53.4982,53.434,58.7551,58.6909,58.7551,58.6909,-1.05787,-2.90676,-1.05787,-2.90676,-1.24047,-3.08935,-1.24047,-3.08935,1.65187,1.65187,0,0,1.65187,1.65187,0,0,1,1,1,0,0,1,5
