frame_id,obj_id,obj_type,obj_confidence,BB_x1,BB_y1,BB_x2,BB_y2,far_BB_x1,far_BB_x2,far_BB_x3,far_BB_x4,far_BB_y1,far_BB_y2,far_BB_y3,far_BB_y4,near_BB_x1,near_BB_x2,near_BB_x3,near_BB_x4,near_BB_y1,near_BB_y2,near_BB_y3,near_BB_y4,long_dist,lat_dist,dist_validity,rel_long_vel,rel_lat_vel,lane_assignment,lane_change,motion_status,motion_category,motion_orientation,cipv_id,cipv_tracked,cipv_lost,cinvl_id,cinvl_tracked,cinvr_id,cinvr_tracked,heading_angle,tracking_age,ttc,opi_headingAngle_status,cpp_ego_lane_confidence,cpp_ego_lane_view_range,cpp_ego_lane_coefficient_0,cpp_ego_lane_coefficient_1,cpp_ego_lane_coefficient_2,cpp_ego_lane_coefficient_3
0,1,7,0.99991,1251,561,1588,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0132,-3.42306,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,-0.010676,1,0,-1,0,0,0,0,0,0
0,2,7,0.99991,983,610,1048,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7341,-1.60446,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,-2.89865e-05,1,0,-1,0,0,0,0,0,0
0,3,7,0.99991,944,620,974,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.752,-0.15893,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
0,4,7,0.99951,923,620,943,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.344,2.37565,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
1,1,7,0.99991,1254.57,561.062,1589.16,799.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.012,-3.42668,2,0,0,0,0,1,0,0,-100,0,1,-100,0,-100,0,-0.010676,2,0,-1,0,0,0,0,0,0
1,2,7,0.99991,983,607.964,1048.08,667,989.621,1041.57,1041.5,989.5,613.866,613.866,661.1,661.1,983.159,1048.08,1048,983,607.964,607.964,667,667,52.7901,-1.55551,2,0,0,0,0,1,0,0,-100,0,1,-100,0,-100,0,-0.0305154,2,0,1,0,0,0,0,0,0
1,3,7,0.99991,944.28,620,973.582,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.914,-0.156385,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
1,4,7,0.99981,923.28,620,942.582,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.344,2.39548,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
2,1,7,0.99991,1251.95,563.078,1588.74,813.002,1251.95,1407.03,1408.08,1252.47,595.272,595.918,767.266,774.335,1365.72,1586.38,1588.74,1367.03,563.078,564.07,804.003,813.002,13.0236,-3.69033,2,0,0,0,0,1,0,0,-100,0,1,-100,0,-100,0,0.0443033,3,0,1,0,0,0,0,0,0
2,2,7,0.99991,983.082,607.28,1048.62,667.237,989.781,1042.05,1041.98,989.659,613.338,613.497,661.02,661.186,983.243,1048.62,1048.54,983.082,607.28,607.479,667.03,667.237,52.7307,-1.59057,2,0,0,0,0,1,0,0,-100,0,1,-100,0,-100,0,-0.0305326,3,0,1,0,0,0,0,0,0
2,3,7,0.99991,944.236,620.236,973.45,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.049,-0.153417,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
2,4,7,0.99961,923.236,619.762,942.693,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.267,2.39351,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
3,1,7,0.99991,1253.01,564.021,1588.72,813.257,1253.01,1407.22,1408.27,1253.52,595.748,596.385,767.771,774.318,1366.06,1586.36,1588.72,1367.37,564.021,565.008,804.647,813.257,13.0184,-3.60321,2,0,0,0,0,1,0,9,-100,0,1,-100,0,-100,0,0.0624239,4,0,1,0,0,0,0,0,0
3,2,7,0.99991,983.505,607.258,1049.19,667.11,990.221,1042.63,1042.56,990.099,613.293,613.531,661.032,661.086,983.665,1049.19,1049.11,983.505,607.258,607.532,667.02,667.11,52.6002,-1.60764,2,0,0,0,0,1,0,9,-100,0,1,-100,0,-100,0,-0.030566,4,0,1,0,0,0,0,0,0
3,3,7,0.99991,944.379,620.564,972.914,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.303,-0.146704,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
3,4,7,0.99981,923.381,619.433,942.974,634.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.086,2.38094,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
4,1,7,0.99991,1253.4,564.073,1589.35,813.702,1253.4,1406.36,1407.39,1253.91,596.246,597.334,766.968,773.382,1367.97,1586.98,1589.35,1369.29,564.073,565.373,804.834,813.702,13.0276,-3.55469,2,0,0,0,0,1,1,9,-100,0,1,-100,0,-100,0,0.0706567,5,0,1,0,0,0,0,0,0
4,2,7,0.99991,984.046,606.836,1050.03,667.045,990.83,1043.41,1043.34,990.708,612.893,613.329,661.023,661.011,984.206,1050.03,1049.95,984.046,606.836,607.325,667.005,667.045,52.4175,-1.61469,2,0,0,0,0,1,1,9,-100,0,1,-100,0,-100,0,-0.0306056,5,0,1,0,0,0,0,0,0
4,3,7,0.99991,944.625,620.7,972.897,642.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.702,-0.132199,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
4,4,7,0.99971,923.869,619.084,943.483,634.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.724,2.3696,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
5,1,7,0.99991,1253.48,563.565,1589.38,813.622,1253.48,1403.54,1404.55,1253.99,595.091,596.773,764.635,771.202,1371.21,1587.03,1589.38,1372.55,563.565,565.58,804.628,813.622,13.0521,-3.53618,2,0,0,0,0,1,1,9,-100,0,1,-100,0,-100,0,0.0745763,6,0,1,0,0,0,0,0,0
5,2,7,0.99991,984.879,606.449,1050.57,666.562,991.59,1044.01,1043.94,991.469,612.461,612.985,660.64,660.598,985.038,1050.57,1050.49,984.879,606.449,607.033,666.544,666.562,52.2275,-1.6247,2,0,0,0,0,1,1,9,-100,0,1,-100,0,-100,0,-0.0306577,6,0,1,0,0,0,0,0,0
5,3,7,0.99991,944.89,620.549,973.079,642.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.221,-0.130909,2,0,0,0,0,0,0,0,-100,0,1,-100,0,-100,0,0,-1,0,-1,0,0,0,0,0,0
