frame_id,ocPitch,drv_color,drv_position,drv_type,drv_trackingId,drv_enable,drv_multiple,drv_roadBoundaryType,drv_vcs_start,drv_vcs_end,drv_vcs_predicted_start,drv_vcs_predicted_end,drv_lineWidthModel_C0,drv_lineWidthModel_C1,drv_segment_num,drv_segment_start,drv_segment_end,drv_segment_C0,drv_segment_C1,drv_segment_C2,drv_segment_C3,rb_color,rb_position,rb_type,rb_trackingID,rb_enable,rb_multiple,rb_roadBoundaryType,rb_vcs_start,rb_vcs_end,rb_vcs_predicted_start,rb_vcs_predicted_end,rb_lineWidthModel_C0,rb_lineWidthModel_C1,rb_segment_num,rb_segment_start,rb_segment_end,rb_segment_C0,rb_segment_C1,rb_segment_C2,rb_segment_C3,drv_lines_num,rb_lines_num,num_of_merged_point,merge_pos_lon,num_of_branch_point,branch_pos_lon,confidence
6,-0.0414198,1,3,2,1,1,1,1,5.22101,90.4821,5.99609,91.9226,0.194199,0.00298286,1,5.99609,91.9226,1.38394,-0.00487787,0.000261571,4.22451e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
6,-0.0414198,1,4,3,2,1,1,1,8.25806,60.4814,9.00898,48.0473,0.164309,0.00597137,1,9.00898,48.0473,-2.07711,-0.00469665,0.000221866,-1.11737e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
6,-0.0414198,1,5,3,3,1,1,1,11.8091,16.9193,12.0319,15.0399,0.314252,-0.000387654,1,12.0319,15.0399,-5.06154,-0.0793806,0.00249413,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
6,-0.0414198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,32767,3,4,1,0,1,28.0129,68.6222,29.0732,57.1345,0.340811,0.00224798,1,29.0732,57.1345,-5.83677,0.0122851,0.000147166,-2.78047e-09,3,2,0,-1,0,-1,0.05
6,-0.0414198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.79175,56.227,6.99074,55.9256,0,0,1,6.99074,55.9256,2.84157,-0.0103185,0.000360286,1.72559e-09,3,2,0,-1,0,-1,0
7,-0.0411774,1,3,2,1,1,1,1,5.21002,87.634,4.99677,90.9246,0.191606,0.00315205,1,4.99677,90.9246,1.38559,-0.00505521,0.000263302,5.87439e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
7,-0.0411774,1,4,3,2,1,1,1,7.38278,62.258,8.00785,50.048,0.1617,0.00603065,1,8.00785,50.048,-2.07787,-0.00533924,0.0002324,-7.36512e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
7,-0.0411774,1,5,3,3,1,1,1,11.8128,23.7756,11.0286,17.0441,0.324311,-0.000152354,1,11.0286,17.0441,-4.95156,-0.104176,0.00360715,2.90724e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
7,-0.0411774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,32767,3,4,1,0,1,26.8811,68.0498,27.067,59.135,0.342101,0.00217485,1,27.067,59.135,-5.85386,0.0130658,0.000140842,3.56144e-10,3,2,0,-1,0,-1,0.05
7,-0.0411774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.82754,56.0489,6.15524,55.927,0,0,1,6.15524,55.927,2.82933,-0.00963693,0.000352321,-2.48263e-08,3,2,0,-1,0,-1,0.0243
8,-0.0411719,1,3,2,1,1,1,1,5.20893,98.1881,3.99726,92.9216,0.191473,0.00322419,1,3.99726,92.9216,1.37729,-0.004625,0.000256991,5.48233e-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
8,-0.0411719,1,4,3,2,1,1,1,6.54307,61.9753,7.00723,52.0526,0.173638,0.00564081,1,7.00723,52.0526,-2.08078,-0.00581506,0.000242295,-9.60767e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
8,-0.0411719,1,5,3,3,1,1,1,12.0292,23.8311,10.0273,19.0514,0.342068,-0.000804531,1,10.0273,19.0514,-5.20886,-0.0710556,0.00252236,5.82064e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
8,-0.0411719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,32767,3,4,1,0,1,25.9567,67.1225,26.0678,61.1461,0.345666,0.00209518,1,26.0678,61.1461,-5.86506,0.0135649,0.00013611,1.94478e-10,3,2,0,-1,0,-1,0.05
8,-0.0411719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.81813,55.6278,5.32844,54.9259,0,0,1,5.32844,54.9259,2.82445,-0.00954087,0.00034705,7.12615e-08,3,2,0,-1,0,-1,0.0307103
9,-0.0409793,1,3,2,1,1,1,1,5.1951,95.9406,2.99784,94.9193,0.190369,0.00337992,1,2.99784,94.9193,1.36932,-0.00420836,0.000250907,-3.41552e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.107757
9,-0.0409793,1,4,3,2,1,1,1,5.67526,63.0196,6.00645,54.0571,0.186536,0.00513693,1,6.00645,54.0571,-2.09685,-0.00509515,0.000224496,-1.0089e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
9,-0.0409793,1,5,3,3,1,1,1,12.1168,24.0177,9.02542,21.0585,0.350509,-0.000588216,1,9.02542,21.0585,-5.3921,-0.0454698,0.00156672,2.5958e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
9,-0.0409793,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,32767,3,4,1,0,1,25.14,68.4007,26.0701,63.1581,0.380316,0.00115366,1,26.0701,63.1581,-6.08425,0.0246049,-8.52823e-06,-4.04723e-09,3,2,0,-1,0,-1,0.05
9,-0.0409793,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.79012,54.5108,4.49948,53.9259,0,0,1,4.49948,53.9259,2.82005,-0.00980497,0.000352594,5.02201e-08,3,2,0,-1,0,-1,0.046379
10,-0.0409781,1,3,2,1,1,1,1,5.19105,95.1464,2.99785,94.9199,0.189855,0.00343434,1,2.99785,94.9199,1.36008,-0.00391618,0.000247257,-4.17513e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.172757
10,-0.0409781,1,4,3,2,1,1,1,5.18886,60.2986,6.00646,56.0586,0.192395,0.00494862,1,6.00646,56.0586,-2.09655,-0.00616408,0.000250106,-7.14037e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
10,-0.0409781,1,5,3,3,1,1,1,12.1547,23.3724,8.0227,22.0614,0.357115,-0.000833103,1,8.0227,22.0614,-5.43626,-0.0414394,0.00143727,5.51315e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
10,-0.0409781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,32767,3,4,1,0,1,24.3564,65.3397,25.0676,64.16,0.382062,0.00114755,1,25.0676,64.16,-6.00573,0.0204202,4.31145e-05,-3.37199e-09,3,2,0,-1,0,-1,0.05
10,-0.0409781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.78136,54.1923,3.6737,53.9263,0,0,1,3.6737,53.9263,2.81264,-0.00983489,0.000352356,2.80562e-09,3,2,0,-1,0,-1,0.05
11,-0.0409274,1,3,2,1,1,1,1,5.19185,95.4095,1.99849,94.9202,0.191368,0.00335148,1,1.99849,94.9202,1.35708,-0.00390977,0.00024678,-4.69181e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.246849
11,-0.0409274,1,4,3,2,1,1,1,5.19603,61.63,5.00547,58.0607,0.198436,0.00472166,1,5.00547,58.0607,-2.10271,-0.00639004,0.000256367,-8.62941e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
11,-0.0409274,1,5,3,3,1,1,1,12.1698,25.3374,8.02297,24.0677,0.36557,-0.0012274,1,8.02297,24.0677,-5.62549,-0.0163546,0.000584764,3.31135e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,-1,0,-1,0.05
11,-0.0409274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,32767,3,4,1,0,1,23.5836,66.9618,24.0655,65.1637,0.383252,0.00110622,1,24.0655,65.1637,-6.01505,0.0208616,3.46564e-05,-3.40982e-09,3,2,0,-1,0,-1,0.05
11,-0.0409274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.72904,53.365,2.85426,52.9279,0,0,1,2.85426,52.9279,2.80631,-0.00992701,0.000352032,2.83945e-08,3,2,0,-1,0,-1,0.0743449
12,-0.0410668,1,3,2,1,1,1,1,5.18732,92.831,0,93.9211,0.193853,0.00312371,1,0,93.9211,1.35684,-0.00421165,0.000250853,-4.23615e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.330327
12,-0.0410668,1,4,3,2,1,1,1,5.18675,60.3738,4.00447,59.0616,0.204265,0.00434258,1,4.00447,59.0616,-2.10548,-0.00696394,0.000271146,-5.04338e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
12,-0.0410668,1,5,3,4,1,1,1,16.2925,66.1074,17.0481,65.1632,0.362752,0.00145471,1,17.0481,65.1632,-6.07154,0.0221593,3.81662e-05,-2.61656e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
12,-0.0410668,1,5,3,3,1,3,1,12.1663,25.1534,7.02032,24.0681,0.366119,-0.00122571,1,7.02032,24.0681,-5.6113,-0.0200188,0.000712264,4.66925e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
12,-0.0410668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.71844,55.6769,2.02136,54.9252,0,0,1,2.02136,54.9252,2.78866,-0.00887162,0.000337602,-1.57112e-07,4,1,0,-1,0,-1,0.0991219
13,-0.041064,1,3,2,1,1,1,1,5.19212,92.9769,0,92.9225,0.193756,0.00317265,1,0,92.9225,1.35205,-0.00428406,0.000252882,-2.48122e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.414105
13,-0.041064,1,4,3,2,1,1,1,5.17594,60.9957,3.00338,59.0602,0.209795,0.00401631,1,3.00338,59.0602,-2.11121,-0.00719736,0.000278966,-3.28183e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
13,-0.041064,1,5,3,4,1,1,1,15.4802,66.1499,16.0448,65.1601,0.344835,0.00097572,1,16.0448,65.1601,-6.08988,0.0227511,3.59139e-05,-3.00802e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
13,-0.041064,1,5,3,3,1,3,1,12.1694,25.313,6.01727,24.0673,0.35995,-0.00156163,1,6.01727,24.0673,-5.63296,-0.0176637,0.000602652,-4.82635e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
13,-0.041064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.72723,56.0503,1.19543,55.9252,0,0,1,1.19543,55.9252,2.77602,-0.00790935,0.000312501,-7.71977e-08,4,1,0,-1,0,-1,0.135791
14,-0.0412461,1,3,2,1,1,1,1,5.19575,89.4262,0,91.9252,0.196133,0.00299336,1,0,91.9252,1.34741,-0.00432638,0.000255053,4.75594e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.493479
14,-0.0412461,1,4,3,2,1,1,1,5.17683,68.3992,2.00217,61.054,0.21518,0.00344475,1,2.00217,61.054,-2.1068,-0.00874365,0.000317152,8.30682e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.110275
14,-0.0412461,1,5,3,4,1,1,1,14.5241,64.7087,15.0386,64.1418,0.385032,0.000716364,1,15.0386,64.1418,-6.04427,0.020263,7.7164e-05,-1.75639e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
14,-0.0412461,1,5,3,3,1,3,1,12.1675,25.2391,5.01335,24.0625,0.344732,-0.0013799,1,5.01335,24.0625,-5.6699,-0.011407,0.000276432,-2.37444e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
14,-0.0412461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.73152,55.463,0,54.932,0,0,1,0,54.932,2.76908,-0.00756275,0.000300451,2.4939e-10,4,1,0,-1,0,-1,0.174726
15,-0.0409704,1,3,2,1,1,1,1,5.19162,87.6074,0,90.926,0.19588,0.00300683,1,0,90.926,1.34244,-0.00431402,0.000256476,4.38396e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.565163
15,-0.0409704,1,4,3,2,1,1,1,5.17174,75.1662,1.00124,63.0547,0.214851,0.00345917,1,1.00124,63.0547,-2.10888,-0.00960581,0.000341262,1.26886e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.181083
15,-0.0409704,1,5,3,4,1,1,1,13.6165,65.22,14.0365,64.1422,0.383427,0.000663971,1,14.0365,64.1422,-6.00148,0.0178443,0.000114596,-1.39457e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
15,-0.0409704,1,5,3,3,1,3,1,12.1248,25.3277,4.01095,24.0637,0.344401,-0.00147161,1,4.01095,24.0637,-5.68217,-0.00980006,0.000136955,1.63885e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
15,-0.0409704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.67546,54.1828,0,53.9332,0,0,1,0,53.9332,2.75706,-0.00708466,0.000291746,2.40899e-10,4,1,0,-1,0,-1,0.223026
16,-0.0407437,1,3,2,1,1,1,1,5.18484,95.6477,0,92.9265,0.197776,0.00279991,1,0,92.9265,1.33688,-0.00420053,0.000257349,1.31791e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.626479
16,-0.0407437,1,4,3,2,1,1,1,5.16439,73.4693,1.00109,65.0456,0.213753,0.00345882,1,1.00109,65.0456,-2.11033,-0.0102593,0.00036001,2.51513e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.257906
16,-0.0407437,1,5,3,4,1,1,1,12.8211,63.3422,13.0296,63.12,0.414408,0.000152541,1,13.0296,63.12,-5.97316,0.016695,0.000133174,-6.43271e-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
16,-0.0407437,1,5,3,3,1,3,1,12.09,25.0789,3.00735,24.0559,0.343892,-0.00150392,1,3.00735,24.0559,-5.68747,-0.0100574,9.37193e-05,-3.25124e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
16,-0.0407437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.67134,54.1132,0,53.9408,0,0,1,0,53.9408,2.74377,-0.00630142,0.000277126,5.80885e-10,4,1,0,-1,0,-1,0.269187
17,-0.0397385,1,3,2,1,1,1,1,5.15913,98.2401,0,94.9256,0.196719,0.00267556,1,0,94.9256,1.3317,-0.00403484,0.00025771,1.70273e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.676706
17,-0.0397385,1,4,3,2,1,1,1,5.13827,75.1528,0,67.0416,0.211619,0.00351199,1,0,67.0416,-2.12197,-0.00979331,0.000356297,2.84569e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.34082
17,-0.0397385,1,5,3,4,1,1,1,12.1558,64.4517,13.0274,63.1104,0.413081,-0.000170875,1,13.0274,63.1104,-5.92623,0.0145955,0.000157827,2.57804e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
17,-0.0397385,1,5,3,3,1,3,1,12.1558,31.99,3.00683,26.0555,0.362449,-0.000748634,1,3.00683,26.0555,-5.66841,-0.0189398,0.00054596,-1.70188e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
17,-0.0397385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.58111,53.6091,0,52.9459,0,0,1,0,52.9459,2.73326,-0.00598102,0.000269903,4.68951e-10,4,1,0,-1,0,-1,0.322677
18,-0.0389498,1,3,2,1,1,1,1,5.13938,92.1129,0,93.9327,0.194751,0.00276014,1,0,93.9327,1.33268,-0.00411161,0.000261096,2.26406e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.716178
18,-0.0389498,1,4,3,2,1,1,1,5.11819,74.7284,0,69.0336,0.211645,0.0032501,1,0,69.0336,-2.13188,-0.00927018,0.000351501,3.18317e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.423449
18,-0.0389498,1,5,3,4,1,1,1,12.0449,64.7613,12.0216,63.0924,0.412409,-0.000402465,1,12.0216,63.0924,-5.91038,0.0141764,0.000162601,1.16939e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
18,-0.0389498,1,5,3,3,1,3,1,12.0449,39.8446,2.00404,28.0491,0.374329,-0.000295509,1,2.00404,28.0491,-5.63592,-0.0310018,0.00115966,1.33218e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.0969844
18,-0.0389498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,5.5575,51.6681,0,51.9543,0,0,1,0,51.9543,2.72474,-0.00578024,0.000267614,9.17789e-10,4,1,0,-1,0,-1,0.371648
19,-0.0382765,1,3,2,1,1,1,1,5.1194,87.7248,0,92.9436,0.19264,0.00291136,1,0,92.9436,1.33105,-0.00399211,0.000262659,2.5071e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.745887
19,-0.0382765,1,4,3,2,1,1,1,5.09945,71.8967,0,70.0241,0.213332,0.00291774,1,0,70.0241,-2.14054,-0.00885038,0.00035024,3.27561e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.501385
19,-0.0382765,1,5,3,4,1,1,1,11.9523,63.0235,11.0155,62.0702,0.41031,-0.000478537,1,11.0155,62.0702,-5.90763,0.0148825,0.000149242,1.13709e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,0,-1,0,-1,0.05
