frame_id,ocPitch,drv_color,drv_position,drv_type,drv_trackingId,drv_enable,drv_multiple,drv_roadBoundaryType,drv_vcs_start,drv_vcs_end,drv_vcs_predicted_start,drv_vcs_predicted_end,drv_lineWidthModel_C0,drv_lineWidthModel_C1,drv_segment_num,drv_segment_start,drv_segment_end,drv_segment_C0,drv_segment_C1,drv_segment_C2,drv_segment_C3,rb_color,rb_position,rb_type,rb_trackingID,rb_enable,rb_multiple,rb_roadBoundaryType,rb_vcs_start,rb_vcs_end,rb_vcs_predicted_start,rb_vcs_predicted_end,rb_lineWidthModel_C0,rb_lineWidthModel_C1,rb_segment_num,rb_segment_start,rb_segment_end,rb_segment_C0,rb_segment_C1,rb_segment_C2,rb_segment_C3,drv_lines_num,rb_lines_num,num_of_merged_point,merge_pos_lon,num_of_branch_point,branch_pos_lon,confidence
5,-0.0373438,1,4,3,3,1,1,1,7.6761,63.818,8.99206,62.6979,0.297305,0.00356767,1,8.99206,62.6979,-0.706824,-0.0335011,-0.00103761,-2.17714e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,0,-1,0,-1,0.05
5,-0.0373438,1,5,2,2,1,1,1,7.70397,30.9662,8.97293,30.9148,0.146274,0.0094977,1,8.97293,30.9148,-3.66138,-0.0012121,9.10205e-05,-1.09047e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,0,-1,0,-1,0.05
6,-0.0369828,2,2,2,4,1,1,1,13.5891,41.0485,13.0726,40.1463,0.167052,0.00906287,1,13.0726,40.1463,7.49497,-0.0593008,-0.000743002,-1.15084e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
6,-0.0369828,1,3,3,1,1,1,1,7.63779,27.9876,7.01658,26.0396,0.201303,0.00378962,1,7.01658,26.0396,2.92005,-0.00752462,-0.0016214,-2.33803e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
6,-0.0369828,1,4,3,3,1,1,1,7.66752,62.5396,7.99296,61.7002,0.288268,0.00388037,1,7.99296,61.7002,-0.724435,-0.033788,-0.00105062,-2.21731e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
6,-0.0369828,1,5,2,2,1,1,1,7.69524,30.6619,7.97542,29.9164,0.144782,0.00942694,1,7.97542,29.9164,-3.65911,-0.00126018,0.000127452,-1.10107e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
6,-0.0369828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,13.5959,37.6971,14.917,36.8058,0,0,1,14.917,36.8058,-8.05534,0.132737,-0.00256534,-1.54946e-07,4,2,0,-1,0,-1,0
6,-0.0369828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,21.0168,39.5879,22.1262,38.1896,0,0,1,22.1262,38.1896,7.19576,0.00562867,-0.00127395,-1.92582e-07,4,2,0,-1,0,-1,0
7,-0.0367714,2,2,2,4,1,1,1,13.4965,40.5649,13.0748,40.1505,0.171071,0.00855323,1,13.0748,40.1505,7.45812,-0.0615115,-0.000704239,-1.08524e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
7,-0.0367714,1,3,3,1,1,1,1,7.62893,27.7972,7.01703,26.0402,0.197862,0.0028583,1,7.01703,26.0402,2.87456,-0.00511982,-0.00171876,-2.64678e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
7,-0.0367714,1,4,3,3,1,1,1,7.69434,64.2918,7.99253,63.663,0.296295,0.00340409,1,7.99253,63.663,-0.738214,-0.0350687,-0.00104134,-2.28456e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
7,-0.0367714,1,5,2,2,1,1,1,7.68598,30.4919,7.97446,29.9139,0.142851,0.00954312,1,7.97446,29.9139,-3.6777,0.00161772,7.64848e-05,-9.35587e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
7,-0.0367714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,13.5203,37.4339,14.3538,36.7986,0,0,1,14.3538,36.7986,-8.12179,0.151905,-0.00347919,1.19013e-05,4,2,0,-1,0,-1,0.05
7,-0.0367714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,20.3085,39.23,21.1262,38.1963,0,0,1,21.1262,38.1963,7.31513,-0.000873902,-0.00121307,-2.01425e-07,4,2,0,-1,0,-1,0.05
8,-0.0368933,2,2,2,4,1,1,1,13.4806,40.7378,12.0655,39.1389,0.179951,0.00826071,1,12.0655,39.1389,7.45837,-0.0634769,-0.000682204,-9.98811e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
8,-0.0368933,1,3,3,1,1,1,1,7.6366,27.8645,6.01387,26.0368,0.191495,0.0026356,1,6.01387,26.0368,2.88612,-0.00697382,-0.00172096,-2.55369e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
8,-0.0368933,1,4,3,3,1,1,1,7.70128,64.6537,6.99398,63.6765,0.281429,0.00412904,1,6.99398,63.6765,-0.756409,-0.0355424,-0.00104239,-2.21677e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
8,-0.0368933,1,5,2,2,1,1,1,7.69364,30.5906,6.97892,29.9191,0.145491,0.00931177,1,6.97892,29.9191,-3.68821,0.00373313,4.01627e-05,-7.55947e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
8,-0.0368933,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,13.4963,37.5374,13.7894,36.8094,0,0,1,13.7894,36.8094,-7.80498,0.114355,-0.0019977,-7.37128e-06,4,2,0,-1,0,-1,0.05
8,-0.0368933,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,19.7848,39.2748,20.1136,38.1835,0,0,1,20.1136,38.1835,7.39459,-0.00639229,-0.0011341,-1.49382e-07,4,2,0,-1,0,-1,0.05
9,-0.0369593,2,2,2,4,1,1,1,13.2266,40.8461,12.0624,39.1322,0.181415,0.00833659,1,12.0624,39.1322,7.38882,-0.0627273,-0.000676647,-9.865e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
9,-0.0369593,1,3,3,1,1,1,1,7.6474,27.9073,6.0132,26.0344,0.176323,0.00255076,1,6.0132,26.0344,2.8484,-0.00510829,-0.00179551,-2.66743e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
9,-0.0369593,1,4,3,3,1,1,1,7.71202,64.8695,6.99405,63.6842,0.288605,0.00382964,1,6.99405,63.6842,-0.780552,-0.0360007,-0.00104137,-2.18186e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
9,-0.0369593,1,5,2,2,1,1,1,7.70444,30.6423,6.97973,29.9223,0.146576,0.00930106,1,6.97973,29.9223,-3.70283,0.0065398,-2.13273e-05,-5.63381e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
9,-0.0369593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,13.2427,37.6321,13.2231,36.8158,0,0,1,13.2231,36.8158,-7.89475,0.137499,-0.00314316,8.2206e-06,4,2,0,-1,0,-1,0.05
9,-0.0369593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,18.7761,39.2177,19.1045,38.1754,0,0,1,19.1045,38.1754,7.49545,-0.0125638,-0.00105619,-1.56104e-07,4,2,0,-1,0,-1,0.05
10,-0.0366846,2,2,2,4,1,1,1,13.16,40.5549,11.0634,39.1444,0.18331,0.008335,1,11.0634,39.1444,7.40926,-0.0670244,-0.000621255,-8.64997e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
10,-0.0366846,1,3,3,1,1,1,1,7.66636,27.2081,5.0122,26.037,0.093484,0.00711883,1,5.0122,26.037,2.85512,-0.00671401,-0.0018193,-2.90931e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
10,-0.0366846,1,4,3,3,1,1,1,7.6659,61.8199,5.99451,62.6671,0.286215,0.00396408,1,5.99451,62.6671,-0.800288,-0.0365794,-0.00104857,-2.27616e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
10,-0.0366846,1,5,2,2,1,1,1,7.69208,30.4759,5.98084,29.9156,0.147869,0.00903586,1,5.98084,29.9156,-3.70963,0.00808435,-5.36114e-05,-5.05696e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
10,-0.0366846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,13.1573,37.2537,12.6587,36.7982,0,0,1,12.6587,36.7982,-7.67507,0.112268,-0.00215671,-4.85609e-06,4,2,0,-1,0,-1,0.05
10,-0.0366846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,18.2327,38.9363,18.5335,37.187,0,0,1,18.5335,37.187,8.30745,-0.106875,0.00227475,-3.98763e-05,4,2,0,-1,0,-1,0.05
11,-0.0376059,2,2,2,4,1,1,1,13.0485,41.8606,11.0628,40.1435,0.180444,0.00810959,1,11.0628,40.1435,7.33956,-0.0657924,-0.00063081,-8.90239e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
11,-0.0376059,1,3,3,1,1,1,1,7.70262,27.7803,5.0121,26.036,0.134869,0.00527849,1,5.0121,26.036,2.83348,-0.00643376,-0.00186237,-3.0534e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
11,-0.0376059,1,4,3,3,1,1,1,7.70533,65.1667,5.9944,64.6397,0.297067,0.00351763,1,5.9944,64.6397,-0.813594,-0.0381751,-0.00102965,-2.2582e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
11,-0.0376059,1,5,2,2,1,1,1,7.73169,31.2617,5.98087,30.9133,0.15431,0.00834155,1,5.98087,30.9133,-3.72345,0.0115319,-0.000155124,-4.52521e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
11,-0.0376059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,13.0524,38.3987,12.0908,37.7901,0,0,1,12.0908,37.7901,-7.70691,0.129788,-0.00314258,8.98913e-06,4,2,0,-1,0,-1,0.05
11,-0.0376059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,18.082,40.3497,17.959,39.1881,0,0,1,17.959,39.1881,7.57865,-0.025643,-0.000697752,-6.24509e-06,4,2,0,-1,0,-1,0.05
12,-0.0381727,2,2,2,4,1,1,1,13.1302,42.8592,10.0603,41.1491,0.187251,0.00757321,1,10.0603,41.1491,7.32925,-0.0664898,-0.000639723,-9.16394e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
12,-0.0381727,1,3,3,1,1,1,1,7.73304,28.3529,4.01023,27.0363,0.122135,0.0054882,1,4.01023,27.0363,2.8463,-0.0101131,-0.00179037,-3.01494e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
12,-0.0381727,1,4,3,3,1,1,1,7.73194,67.9855,4.99525,66.5962,0.296924,0.00394088,1,4.99525,66.5962,-0.82101,-0.0401319,-0.00100904,-2.25508e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
12,-0.0381727,1,5,2,2,1,1,1,7.75823,30.5491,4.98326,29.9124,0.16705,0.007189,1,4.98326,29.9124,-3.71502,0.0111847,-0.000140309,-3.23255e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
12,-0.0381727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,13.123,39.1622,11.524,38.7713,0,0,1,11.524,38.7713,-7.53025,0.112251,-0.00253456,6.35864e-07,4,2,0,-1,0,-1,0.05
12,-0.0381727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,17.8392,41.3132,17.3852,40.1963,0,0,1,17.3852,40.1963,7.73793,-0.0514514,0.000322144,-1.94362e-05,4,2,0,-1,0,-1,0.05
13,-0.0385215,2,2,2,4,1,1,1,13.1735,43.4177,9.08064,42.226,0.198258,0.00696041,1,9.08064,42.226,7.33149,-0.06857,-0.000662017,-8.05195e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
13,-0.0385215,1,3,3,1,1,1,1,7.74491,28.713,3.01141,27.0546,0.134642,0.00528123,1,3.01141,27.0546,2.84502,-0.0125458,-0.001793,-3.7798e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
13,-0.0385215,1,4,3,3,1,1,1,7.74392,69.8812,3.99456,68.4157,0.301589,0.00380439,1,3.99456,68.4157,-0.827063,-0.0430634,-0.00099483,-2.28377e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
13,-0.0385215,1,5,2,2,1,1,1,7.77026,30.9111,3.9802,29.8752,0.172266,0.00648542,1,3.9802,29.8752,-3.70953,0.0109399,-0.000172684,-3.98905e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
13,-0.0385215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,12.967,39.8102,10.9565,38.6697,0,0,1,10.9565,38.6697,-7.44079,0.111659,-0.00280234,4.49958e-06,4,2,0,-1,0,-1,0.05
13,-0.0385215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,17.5165,41.9088,16.8075,40.2928,0,0,1,16.8075,40.2928,7.45764,-0.0176993,-0.00104362,-4.13945e-06,4,2,0,-1,0,-1,0.05
14,-0.0387362,2,2,2,4,1,1,1,13.038,45.0688,9.08613,44.2449,0.204924,0.00687755,1,9.08613,44.2449,7.22198,-0.0633074,-0.000752855,-1.06524e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
14,-0.0387362,1,3,3,1,1,1,1,7.74524,29.5267,3.01227,28.0581,0.152356,0.00456287,1,3.01227,28.0581,2.84364,-0.016242,-0.00167725,-3.60678e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
14,-0.0387362,1,4,3,3,1,1,1,7.74394,74.197,3.99402,70.3431,0.298485,0.0039692,1,3.99402,70.3431,-0.837787,-0.045174,-0.000969747,-2.09871e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
14,-0.0387362,1,5,2,2,1,1,1,7.76985,31.6567,3.97866,30.8628,0.173276,0.00652008,1,3.97866,30.8628,-3.7145,0.0139221,-0.000284315,7.2204e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
14,-0.0387362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,13.0198,41.0832,10.3884,40.6174,0,0,1,10.3884,40.6174,-7.31496,0.100809,-0.00249313,1.32295e-07,4,2,0,-1,0,-1,0.05
14,-0.0387362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,17.372,43.3711,16.2283,42.3229,0,0,1,16.2283,42.3229,7.54307,-0.0314162,-0.000602417,-8.40612e-06,4,2,0,-1,0,-1,0.05
15,-0.0388683,2,2,2,4,1,1,1,13.212,47.6558,8.09197,46.3131,0.194536,0.00788536,1,8.09197,46.3131,7.23336,-0.0703459,-0.000571609,1.19198e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
15,-0.0388683,1,3,3,1,1,1,1,7.76562,30.6167,2.00992,29.0711,0.135176,0.00545703,1,2.00992,29.0711,2.84315,-0.0206431,-0.00153448,-3.16682e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
15,-0.0388683,1,4,3,3,1,1,1,7.80468,77.7026,2.99479,72.2277,0.304996,0.00381788,1,2.99479,72.2277,-0.84361,-0.0486333,-0.000927749,-1.42926e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
15,-0.0388683,1,5,2,2,1,1,1,7.78958,34.5607,2.98075,32.8303,0.165826,0.00754349,1,2.98075,32.8303,-3.71998,0.0176095,-0.000462535,2.90771e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
15,-0.0388683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,12.9691,43.2438,9.8221,42.5132,0,0,1,9.8221,42.5132,-7.23957,0.0962045,-0.00245394,-1.37105e-06,4,2,0,-1,0,-1,0.05
15,-0.0388683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10002,1,0,6,17.2886,48.4413,15.6489,44.4039,0,0,1,15.6489,44.4039,7.50625,-0.0242431,-0.00110906,-3.40621e-08,4,2,0,-1,0,-1,0.05
16,-0.0389496,2,2,2,4,1,1,1,13.3394,49.4419,8.10596,48.3914,0.191572,0.00808532,1,8.10596,48.3914,7.23194,-0.075618,-0.0004317,1.20892e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
16,-0.0389496,1,3,3,1,1,1,1,7.75662,31.4483,2.01151,30.0845,0.158668,0.00489447,1,2.01151,30.0845,2.85755,-0.0262061,-0.00138253,-2.53453e-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
16,-0.0389496,1,4,3,3,1,1,1,7.79636,83.2869,2.99392,74.1301,0.299325,0.00442139,1,2.99392,74.1301,-0.843084,-0.0522556,-0.000884618,-4.99287e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
16,-0.0389496,1,5,2,2,1,1,1,7.78069,35.6171,2.97771,34.7981,0.169891,0.00709171,1,2.97771,34.7981,-3.7327,0.0218039,-0.000634111,6.26289e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,0,-1,0.05
16,-0.0389496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,13.0801,44.6611,9.25549,43.4206,0,0,1,9.25549,43.4206,-7.17141,0.0955337,-0.00263916,5.98015e-07,4,2,0,-1,0,-1,0.05
